"Date","Demographic.Level","Not.at.all","Somewhat","Moderately","Very.much.so","Completely"
"29.4.24","25-49 Liberal Democrats",15,30,38,17,1
"29.4.24","25-49 Other",25,36,29,10,0
"29.4.24","25-49 SNP",29,37,26,8,0
"29.4.24","50-64 Brexit Party",64,26,9,2,0
"29.4.24","50-64 Conservatives",24,36,30,10,0
"29.4.24","50-64 Greens",24,36,30,10,1
"29.4.24","50-64 Labour",22,35,32,11,1
"29.4.24","50-64 Liberal Democrats",14,29,38,18,1
"29.4.24","50-64 Other",23,36,30,10,1
"29.4.24","50-64 SNP",28,37,27,8,0
"29.4.24","65+ Brexit Party",61,27,10,2,0
"29.4.24","65+ Conservatives",22,35,31,11,1
"29.4.24","65+ Greens",23,35,30,11,1
"29.4.24","65+ Labour",20,34,33,12,1
"29.4.24","65+ Liberal Democrats",13,28,39,20,1
"29.4.24","65+ Other",23,35,31,11,1
"29.4.24","65+ SNP",25,36,29,10,0
"29.4.24","Asian Brexit Party",64,25,9,2,0
"29.4.24","Asian Conservatives",24,36,30,10,0
"29.4.24","Asian Greens",24,36,30,10,0
"29.4.24","Asian Labour",22,35,31,11,1
"29.4.24","Asian Liberal Democrats",14,29,38,17,1
"29.4.24","Asian Other",24,36,30,10,0
"29.4.24","Asian SNP",28,37,27,8,0
"29.4.24","Black Brexit Party",59,28,11,2,0
"29.4.24","Black Conservatives",20,34,33,12,1
"29.4.24","Black Greens",22,35,32,11,1
"29.4.24","Black Labour",20,34,33,13,1
"29.4.24","Black Liberal Democrats",12,27,39,20,1
"29.4.24","Black Other",21,34,32,12,1
"29.4.24","Black SNP",25,36,29,10,0
"29.4.24","Mixed Brexit Party",61,27,10,2,0
"29.4.24","Mixed Conservatives",22,35,32,11,1
"29.4.24","Mixed Greens",23,35,31,11,1
"29.4.24","Mixed Labour",21,34,33,12,1
"29.4.24","Mixed Liberal Democrats",13,28,39,19,1
"29.4.24","Mixed Other",22,35,31,11,1
"29.4.24","Mixed SNP",26,36,29,9,0
"29.4.24","Other Brexit Party",70,22,7,2,0
"29.4.24","Other Conservatives",29,36,26,8,0
"29.4.24","Other Greens",31,37,24,7,0
"29.4.24","Other Labour",29,37,26,8,0
"29.4.24","Other Liberal Democrats",18,33,35,14,1
"29.4.24","Other Other",30,37,25,8,0
"29.4.24","Other SNP",34,37,22,6,0
"29.4.24","White Brexit Party",63,26,9,2,0
"29.4.24","White Conservatives",23,35,30,10,1
"29.4.24","White Greens",24,36,30,10,0
"29.4.24","White Labour",22,35,32,11,1
"29.4.24","White Liberal Democrats",14,29,38,18,1
"29.4.24","White Other",24,36,30,10,1
"29.4.24","White SNP",27,36,27,9,0
"13.5.24","National",25,33,31,11,0
"13.5.24","Female",27,34,29,9,0
"13.5.24","Male",23,33,33,12,0
"13.5.24","18-24",24,34,31,11,0
"13.5.24","25-49",26,34,30,10,0
"13.5.24","50-64",23,33,32,11,0
"13.5.24","65+",24,33,31,11,0
"13.5.24","Asian",28,34,28,9,0
"13.5.24","Black",22,32,33,12,0
"13.5.24","Mixed",28,34,28,9,0
"13.5.24","Other",28,34,28,9,0
"13.5.24","White",24,33,31,11,0
"13.5.24","Brexit Party",60,27,11,2,0
"13.5.24","Conservatives",25,34,31,10,0
"13.5.24","Greens",29,35,28,8,0
"13.5.24","Labour",25,34,31,10,0
"13.5.24","Liberal Democrats",17,30,37,15,1
"13.5.24","Other",26,34,29,10,0
"13.5.24","SNP",27,35,29,9,0
"13.5.24","Female 18-24",25,34,31,10,0
"13.5.24","Female 25-49",27,34,29,9,0
"13.5.24","Female 50-64",25,34,31,10,0
"13.5.24","Female 65+",29,35,28,9,0
"13.5.24","Male 18-24",23,33,32,11,0
"13.5.24","Male 25-49",25,34,31,10,0
"13.5.24","Male 50-64",22,32,33,12,0
"13.5.24","Male 65+",20,31,35,14,0
"13.5.24","Female Asian",29,35,27,8,0
"13.5.24","Female Black",25,34,31,10,0
"13.5.24","Female Mixed",31,35,26,8,0
"13.5.24","Female Other",32,35,25,7,0
"13.5.24","Female White",26,34,30,10,0
"13.5.24","Male Asian",26,34,30,10,0
"13.5.24","Male Black",20,31,35,13,0
"13.5.24","Male Mixed",25,33,31,11,0
"13.5.24","Male Other",26,34,30,10,0
"13.5.24","Male White",22,32,33,12,0
"13.5.24","Female Brexit Party",64,24,9,2,0
"13.5.24","Female Conservatives",27,35,29,9,0
"13.5.24","Female Greens",31,35,26,8,0
"13.5.24","Female Labour",26,35,29,9,0
"13.5.24","Female Liberal Democrats",19,32,35,13,0
"13.5.24","Female Other",30,35,27,8,0
"13.5.24","Female SNP",29,35,27,8,0
"13.5.24","Male Brexit Party",57,28,12,3,0
"13.5.24","Male Conservatives",22,33,33,12,0
"13.5.24","Male Greens",27,35,29,9,0
"13.5.24","Male Labour",23,33,32,11,0
"13.5.24","Male Liberal Democrats",16,29,38,17,1
"13.5.24","Male Other",24,34,31,10,0
"13.5.24","Male SNP",25,34,30,10,0
"13.5.24","18-24 Asian",27,34,29,9,0
"13.5.24","18-24 Black",22,33,33,12,0
"13.5.24","18-24 Mixed",27,34,29,9,0
"13.5.24","18-24 Other",28,35,28,9,0
"13.5.24","18-24 White",23,33,32,11,0
"13.5.24","25-49 Asian",29,35,28,9,0
"13.5.24","25-49 Black",24,34,31,11,0
"13.5.24","25-49 Mixed",29,35,27,8,0
"13.5.24","25-49 Other",31,35,26,8,0
"13.5.24","25-49 White",25,34,30,10,0
"13.5.24","50-64 Asian",26,34,30,10,0
"13.5.24","50-64 Black",22,32,33,12,0
"13.5.24","50-64 Mixed",27,34,29,10,0
"13.5.24","50-64 Other",28,34,28,9,0
"13.5.24","50-64 White",23,33,32,11,0
"13.5.24","65+ Asian",28,34,29,9,0
"13.5.24","65+ Black",20,31,34,13,0
"13.5.24","65+ Mixed",28,34,29,9,0
"13.5.24","65+ Other",26,34,30,10,0
"13.5.24","65+ White",24,33,31,11,0
"13.5.24","18-24 Brexit Party",59,27,11,2,0
"13.5.24","18-24 Conservatives",24,34,31,10,0
"13.5.24","18-24 Greens",28,35,28,9,0
"13.5.24","18-24 Labour",24,34,31,10,0
"13.5.24","18-24 Liberal Democrats",17,30,37,15,1
"13.5.24","18-24 Other",26,35,30,9,0
"13.5.24","18-24 SNP",26,35,29,9,0
"13.5.24","25-49 Brexit Party",63,25,10,2,0
"13.5.24","25-49 Conservatives",26,35,29,9,0
"13.5.24","25-49 Greens",30,35,27,8,0
"13.5.24","25-49 Labour",26,35,30,10,0
"13.5.24","25-49 Liberal Democrats",19,31,36,14,0
"13.5.24","25-49 Other",28,35,28,9,0
"13.5.24","25-49 SNP",29,35,28,8,0
"13.5.24","50-64 Brexit Party",58,28,11,3,0
"13.5.24","50-64 Conservatives",23,34,32,11,0
"13.5.24","50-64 Greens",26,35,29,9,0
"13.5.24","50-64 Labour",23,33,32,11,0
"13.5.24","50-64 Liberal Democrats",16,30,38,16,1
"13.5.24","50-64 Other",24,34,31,10,0
"13.5.24","50-64 SNP",25,34,30,10,0
"13.5.24","65+ Brexit Party",59,27,11,3,0
"13.5.24","65+ Conservatives",24,34,31,11,0
"13.5.24","65+ Greens",29,35,27,8,0
"13.5.24","65+ Labour",24,33,31,11,0
"13.5.24","65+ Liberal Democrats",17,30,37,16,1
"13.5.24","65+ Other",26,34,30,10,0
"13.5.24","65+ SNP",25,34,30,10,0
"13.5.24","Asian Brexit Party",64,24,9,2,0
"13.5.24","Asian Conservatives",28,35,28,9,0
"13.5.24","Asian Greens",32,35,25,7,0
"13.5.24","Asian Labour",28,35,28,9,0
"13.5.24","Asian Liberal Democrats",20,32,34,13,0
"13.5.24","Asian Other",30,35,27,8,0
"13.5.24","Asian SNP",31,35,26,8,0
"13.5.24","Black Brexit Party",56,29,12,3,0
"13.5.24","Black Conservatives",21,33,33,12,0
"13.5.24","Black Greens",26,35,30,10,0
"13.5.24","Black Labour",22,33,33,12,0
"13.5.24","Black Liberal Democrats",15,29,38,17,1
"13.5.24","Black Other",23,34,32,11,0
"13.5.24","Black SNP",24,34,31,10,0
"13.5.24","Mixed Brexit Party",64,25,9,2,0
"13.5.24","Mixed Conservatives",28,35,28,9,0
"13.5.24","Mixed Greens",33,35,25,7,0
"13.5.24","Mixed Labour",28,35,28,9,0
"13.5.24","Mixed Liberal Democrats",20,32,35,13,0
"13.5.24","Mixed Other",30,35,27,8,0
"13.5.24","Mixed SNP",30,35,27,8,0
"13.5.24","Other Brexit Party",64,25,10,2,0
"13.5.24","Other Conservatives",27,35,29,9,0
"13.5.24","Other Greens",33,35,24,7,0
"13.5.24","Other Labour",28,35,28,9,0
"13.5.24","Other Liberal Democrats",20,32,35,13,0
"13.5.24","Other Other",30,35,27,8,0
"13.5.24","Other SNP",31,35,26,8,0
"13.5.24","White Brexit Party",59,27,11,2,0
"13.5.24","White Conservatives",24,34,31,11,0
"13.5.24","White Greens",28,35,28,9,0
"13.5.24","White Labour",24,34,31,10,0
"13.5.24","White Liberal Democrats",17,30,37,15,1
"13.5.24","White Other",26,34,30,10,0
"13.5.24","White SNP",26,35,29,9,0
"27.5.24","National",24,35,30,11,1
"27.5.24","Female",25,36,28,10,1
"27.5.24","Male",22,34,31,12,1
"27.5.24","18-24",23,35,30,11,1
"27.5.24","25-49",27,36,27,9,1
"27.5.24","50-64",22,35,31,12,1
"27.5.24","65+",21,34,31,13,1
"27.5.24","Asian",27,36,27,9,1
"27.5.24","Black",15,30,36,18,2
"27.5.24","Mixed",37,36,20,6,0
"27.5.24","Other",45,34,16,4,0
"27.5.24","White",22,35,30,11,1
"27.5.24","Brexit Party",41,36,18,5,0
"27.5.24","Conservatives",24,35,29,11,1
"27.5.24","Greens",25,36,29,10,1
"27.5.24","Labour",24,36,29,10,1
"27.5.24","Liberal Democrats",15,30,36,17,2
"27.5.24","Other",27,36,27,9,1
"27.5.24","SNP",30,37,25,8,1
"27.5.24","Female 18-24",25,36,29,10,1
"27.5.24","Female 25-49",28,36,26,9,1
"27.5.24","Female 50-64",23,35,30,11,1
"27.5.24","Female 65+",23,35,30,11,1
"27.5.24","Male 18-24",21,34,32,13,1
"27.5.24","Male 25-49",25,36,29,10,1
"27.5.24","Male 50-64",21,34,32,12,1
"27.5.24","Male 65+",20,33,32,14,1
"27.5.24","Female Asian",28,37,26,8,1
"27.5.24","Female Black",16,32,35,15,1
"27.5.24","Female Mixed",40,36,19,5,0
"27.5.24","Female Other",49,33,14,4,0
"27.5.24","Female White",24,36,29,10,1
"27.5.24","Male Asian",25,36,29,10,1
"27.5.24","Male Black",13,29,37,19,2
"27.5.24","Male Mixed",34,37,22,7,0
"27.5.24","Male Other",42,35,17,5,0
"27.5.24","Male White",21,34,32,12,1
"27.5.24","Female Brexit Party",43,35,17,5,0
"27.5.24","Female Conservatives",25,36,28,10,1
"27.5.24","Female Greens",26,36,27,9,1
"27.5.24","Female Labour",26,36,28,9,1
"27.5.24","Female Liberal Democrats",16,31,35,16,1
"27.5.24","Female Other",29,37,25,8,1
"27.5.24","Female SNP",32,37,23,7,1
"27.5.24","Male Brexit Party",39,36,19,5,0
"27.5.24","Male Conservatives",22,35,31,11,1
"27.5.24","Male Greens",23,35,30,11,1
"27.5.24","Male Labour",22,35,30,11,1
"27.5.24","Male Liberal Democrats",14,29,37,19,2
"27.5.24","Male Other",26,36,28,10,1
"27.5.24","Male SNP",28,36,26,9,1
"27.5.24","18-24 Asian",24,36,29,10,1
"27.5.24","18-24 Black",14,30,37,18,2
"27.5.24","18-24 Mixed",37,37,20,6,0
"27.5.24","18-24 Other",46,34,16,4,0
"27.5.24","18-24 White",21,35,31,12,1
"27.5.24","25-49 Asian",29,37,25,8,1
"27.5.24","25-49 Black",17,33,34,14,1
"27.5.24","25-49 Mixed",43,35,17,5,0
"27.5.24","25-49 Other",51,32,13,3,0
"27.5.24","25-49 White",25,36,28,10,1
"27.5.24","50-64 Asian",24,36,29,10,1
"27.5.24","50-64 Black",14,30,37,17,2
"27.5.24","50-64 Mixed",37,36,20,6,0
"27.5.24","50-64 Other",46,34,16,4,0
"27.5.24","50-64 White",21,35,31,12,1
"27.5.24","65+ Asian",22,35,30,11,1
"27.5.24","65+ Black",12,28,38,20,2
"27.5.24","65+ Mixed",34,37,22,7,1
"27.5.24","65+ Other",41,36,18,5,0
"27.5.24","65+ White",19,34,33,13,1
"27.5.24","18-24 Brexit Party",38,36,20,6,0
"27.5.24","18-24 Conservatives",23,35,30,11,1
"27.5.24","18-24 Greens",24,35,29,11,1
"27.5.24","18-24 Labour",23,35,30,11,1
"27.5.24","18-24 Liberal Democrats",14,29,37,18,2
"27.5.24","18-24 Other",26,36,27,9,1
"27.5.24","18-24 SNP",28,36,26,9,1
"27.5.24","25-49 Brexit Party",46,34,16,4,0
"27.5.24","25-49 Conservatives",28,37,26,9,1
"27.5.24","25-49 Greens",28,37,26,9,1
"27.5.24","25-49 Labour",27,37,27,9,1
"27.5.24","25-49 Liberal Democrats",17,32,35,15,1
"27.5.24","25-49 Other",31,37,24,7,1
"27.5.24","25-49 SNP",33,37,23,7,1
"27.5.24","50-64 Brexit Party",39,36,19,5,0
"27.5.24","50-64 Conservatives",23,36,30,11,1
"27.5.24","50-64 Greens",22,35,30,11,1
"27.5.24","50-64 Labour",22,35,31,11,1
"27.5.24","50-64 Liberal Democrats",13,29,38,19,2
"27.5.24","50-64 Other",25,36,28,10,1
"27.5.24","50-64 SNP",27,37,27,9,1
"27.5.24","65+ Brexit Party",38,36,20,6,0
"27.5.24","65+ Conservatives",22,34,31,12,1
"27.5.24","65+ Greens",22,35,31,12,1
"27.5.24","65+ Labour",21,34,32,12,1
"27.5.24","65+ Liberal Democrats",13,28,38,20,2
"27.5.24","65+ Other",25,36,29,10,1
"27.5.24","65+ SNP",26,36,28,10,1
"27.5.24","Asian Brexit Party",45,35,16,4,0
"27.5.24","Asian Conservatives",27,37,27,9,1
"27.5.24","Asian Greens",28,37,26,8,1
"27.5.24","Asian Labour",27,37,27,9,1
"27.5.24","Asian Liberal Democrats",17,32,35,15,1
"27.5.24","Asian Other",30,37,24,7,1
"27.5.24","Asian SNP",33,37,22,7,1
"27.5.24","Black Brexit Party",27,37,26,9,1
"27.5.24","Black Conservatives",14,30,37,17,2
"27.5.24","Black Greens",16,31,36,16,1
"27.5.24","Black Labour",15,31,36,16,1
"27.5.24","Black Liberal Democrats",9,23,40,26,3
"27.5.24","Black Other",17,32,35,15,1
"27.5.24","Black SNP",19,34,33,13,1
"27.5.24","Mixed Brexit Party",57,29,11,3,0
"27.5.24","Mixed Conservatives",37,37,20,6,0
"27.5.24","Mixed Greens",39,36,19,5,0
"27.5.24","Mixed Labour",39,36,19,5,0
"27.5.24","Mixed Liberal Democrats",25,36,28,10,1
"27.5.24","Mixed Other",42,36,17,5,0
"27.5.24","Mixed SNP",45,35,16,4,0
"27.5.24","Other Brexit Party",65,25,8,2,0
"27.5.24","Other Conservatives",45,35,16,4,0
"27.5.24","Other Greens",48,34,15,4,0
"27.5.24","Other Labour",47,34,15,4,0
"27.5.24","Other Liberal Democrats",32,37,23,7,1
"27.5.24","Other Other",50,33,14,3,0
"27.5.24","Other SNP",54,31,12,3,0
"27.5.24","White Brexit Party",39,36,19,5,0
"27.5.24","White Conservatives",22,36,30,11,1
"27.5.24","White Greens",23,36,29,10,1
"27.5.24","White Labour",23,36,30,11,1
"27.5.24","White Liberal Democrats",14,30,37,18,2
"27.5.24","White Other",26,37,28,9,1
"27.5.24","White SNP",28,37,26,8,1
"10.6.24","National",23,31,33,12,1
"10.6.24","Female",25,31,32,11,1
"10.6.24","Male",22,30,34,13,1
"10.6.24","18-24",21,30,35,13,1
"10.6.24","25-49",26,32,31,10,0
"10.6.24","50-64",23,31,34,12,1
"10.6.24","65+",21,30,35,13,1
"10.6.24","Asian",26,32,31,10,0
"10.6.24","Black",13,24,41,22,1
"10.6.24","Mixed",30,33,28,8,0
"10.6.24","Other",34,33,26,7,0
"10.6.24","White",23,31,33,12,1
"10.6.24","Brexit Party",33,33,27,8,0
"10.6.24","Conservatives",23,31,33,12,1
"10.6.24","Greens",22,31,34,12,1
"10.6.24","Labour",25,32,32,11,0
"10.6.24","Liberal Democrats",17,27,38,17,1
"10.6.24","Other",25,32,32,11,0
"10.6.24","SNP",29,33,29,9,0
"10.6.24","Female 18-24",22,31,34,12,1
"10.6.24","Female 25-49",26,32,31,10,0
"10.6.24","Female 50-64",25,32,32,11,0
"10.6.24","Female 65+",23,31,34,12,1
"10.6.24","Male 18-24",21,30,35,14,1
"10.6.24","Male 25-49",26,32,31,10,0
"10.6.24","Male 50-64",21,30,35,13,1
"10.6.24","Male 65+",19,29,36,15,1
"10.6.24","Female Asian",27,32,30,10,0
"10.6.24","Female Black",14,25,40,20,1
"10.6.24","Female Mixed",32,33,27,8,0
"10.6.24","Female Other",36,33,24,6,0
"10.6.24","Female White",24,32,33,11,1
"10.6.24","Male Asian",25,32,32,11,0
"10.6.24","Male Black",12,23,41,23,1
"10.6.24","Male Mixed",29,33,29,9,0
"10.6.24","Male Other",32,33,27,8,0
"10.6.24","Male White",22,31,34,13,1
"10.6.24","Female Brexit Party",35,33,25,7,0
"10.6.24","Female Conservatives",25,32,32,11,0
"10.6.24","Female Greens",23,31,34,12,1
"10.6.24","Female Labour",26,32,32,10,0
"10.6.24","Female Liberal Democrats",17,28,38,16,1
"10.6.24","Female Other",26,32,31,10,0
"10.6.24","Female SNP",31,33,28,8,0
"10.6.24","Male Brexit Party",31,33,27,8,0
"10.6.24","Male Conservatives",22,30,34,13,1
"10.6.24","Male Greens",21,30,35,13,1
"10.6.24","Male Labour",24,31,33,12,1
"10.6.24","Male Liberal Democrats",16,27,39,18,1
"10.6.24","Male Other",24,31,33,11,1
"10.6.24","Male SNP",28,32,30,10,0
"10.6.24","18-24 Asian",23,31,33,12,1
"10.6.24","18-24 Black",12,23,42,23,1
"10.6.24","18-24 Mixed",29,33,29,9,0
"10.6.24","18-24 Other",33,33,26,8,0
"10.6.24","18-24 White",21,30,35,13,1
"10.6.24","25-49 Asian",28,33,30,9,0
"10.6.24","25-49 Black",15,26,40,18,1
"10.6.24","25-49 Mixed",35,33,25,7,0
"10.6.24","25-49 Other",39,33,22,6,0
"10.6.24","25-49 White",26,32,31,10,0
"10.6.24","50-64 Asian",25,32,32,11,0
"10.6.24","50-64 Black",13,24,41,21,1
"10.6.24","50-64 Mixed",31,33,27,8,0
"10.6.24","50-64 Other",35,33,25,7,0
"10.6.24","50-64 White",23,31,34,12,1
"10.6.24","65+ Asian",23,31,34,12,1
"10.6.24","65+ Black",11,22,42,24,1
"10.6.24","65+ Mixed",28,33,29,9,0
"10.6.24","65+ Other",31,33,28,8,0
"10.6.24","65+ White",21,30,35,13,1
"10.6.24","18-24 Brexit Party",30,33,28,9,0
"10.6.24","18-24 Conservatives",22,30,35,13,1
"10.6.24","18-24 Greens",20,29,36,14,1
"10.6.24","18-24 Labour",22,31,34,12,1
"10.6.24","18-24 Liberal Democrats",15,26,40,19,1
"10.6.24","18-24 Other",23,31,34,12,1
"10.6.24","18-24 SNP",26,32,31,10,0
"10.6.24","25-49 Brexit Party",37,33,24,6,0
"10.6.24","25-49 Conservatives",27,32,31,10,0
"10.6.24","25-49 Greens",24,32,33,11,0
"10.6.24","25-49 Labour",27,32,30,10,0
"10.6.24","25-49 Liberal Democrats",19,29,37,15,1
"10.6.24","25-49 Other",28,33,29,9,0
"10.6.24","25-49 SNP",32,33,27,8,0
"10.6.24","50-64 Brexit Party",32,33,27,8,0
"10.6.24","50-64 Conservatives",23,31,33,12,1
"10.6.24","50-64 Greens",21,30,35,13,1
"10.6.24","50-64 Labour",24,31,33,11,1
"10.6.24","50-64 Liberal Democrats",16,27,39,17,1
"10.6.24","50-64 Other",24,31,33,11,1
"10.6.24","50-64 SNP",28,33,29,9,0
"10.6.24","65+ Brexit Party",30,33,28,9,0
"10.6.24","65+ Conservatives",21,30,35,13,1
"10.6.24","65+ Greens",20,30,36,14,1
"10.6.24","65+ Labour",22,30,34,13,1
"10.6.24","65+ Liberal Democrats",15,26,40,19,1
"10.6.24","65+ Other",23,31,34,12,1
"10.6.24","65+ SNP",26,32,32,11,0
"10.6.24","Asian Brexit Party",36,33,24,7,0
"10.6.24","Asian Conservatives",26,32,31,10,0
"10.6.24","Asian Greens",24,32,32,11,0
"10.6.24","Asian Labour",27,33,30,10,0
"10.6.24","Asian Liberal Democrats",19,29,37,15,1
"10.6.24","Asian Other",28,33,30,9,0
"10.6.24","Asian SNP",32,33,27,8,0
"10.6.24","Black Brexit Party",18,29,37,15,1
"10.6.24","Black Conservatives",12,24,41,22,1
"10.6.24","Black Greens",12,23,42,22,1
"10.6.24","Black Labour",14,25,41,20,1
"10.6.24","Black Liberal Democrats",8,18,42,29,2
"10.6.24","Black Other",13,25,41,20,1
"10.6.24","Black SNP",16,27,39,17,1
"10.6.24","Mixed Brexit Party",41,32,21,5,0
"10.6.24","Mixed Conservatives",30,33,28,8,0
"10.6.24","Mixed Greens",29,33,29,9,0
"10.6.24","Mixed Labour",32,33,27,8,0
"10.6.24","Mixed Liberal Democrats",22,31,34,12,1
"10.6.24","Mixed Other",32,33,27,8,0
"10.6.24","Mixed SNP",37,33,23,6,0
"10.6.24","Other Brexit Party",44,32,19,5,0
"10.6.24","Other Conservatives",33,33,26,7,0
"10.6.24","Other Greens",33,33,26,8,0
"10.6.24","Other Labour",36,33,24,7,0
"10.6.24","Other Liberal Democrats",25,32,32,11,0
"10.6.24","Other Other",35,33,24,7,0
"10.6.24","Other SNP",41,32,21,5,0
"10.6.24","White Brexit Party",32,33,27,8,0
"10.6.24","White Conservatives",23,31,34,12,1
"10.6.24","White Greens",22,31,35,12,1
"10.6.24","White Labour",24,32,32,11,0
"10.6.24","White Liberal Democrats",16,27,39,17,1
"10.6.24","White Other",24,32,32,11,0
"10.6.24","White SNP",29,33,29,9,0
"24.6.24","National",24,32,32,11,0
"24.6.24","Female",25,33,32,10,0
"24.6.24","Male",23,32,33,11,1
"24.6.24","18-24",25,33,31,10,0
"24.6.24","25-49",26,33,30,9,0
"24.6.24","50-64",22,32,34,12,1
"24.6.24","65+",22,32,34,12,1
"24.6.24","Asian",29,34,28,8,0
"24.6.24","Black",15,27,40,18,1
"24.6.24","Mixed",24,33,33,11,0
"24.6.24","Other",31,34,27,8,0
"24.6.24","White",24,33,32,11,0
"24.6.24","Brexit Party",47,32,17,4,0
"24.6.24","Conservatives",25,33,31,10,0
"24.6.24","Greens",27,34,30,9,0
"24.6.24","Labour",23,33,33,11,0
"24.6.24","Liberal Democrats",16,28,39,16,1
"24.6.24","Other",24,33,32,10,0
"24.6.24","SNP",29,34,28,8,0
"24.6.24","Female 18-24",24,33,32,10,0
"24.6.24","Female 25-49",27,34,30,9,0
"24.6.24","Female 50-64",25,33,32,10,0
"24.6.24","Female 65+",23,32,33,11,0
"24.6.24","Male 18-24",26,33,30,9,0
"24.6.24","Male 25-49",26,33,31,10,0
"24.6.24","Male 50-64",19,30,37,14,1
"24.6.24","Male 65+",21,31,35,12,1
"24.6.24","Female Asian",30,34,28,8,0
"24.6.24","Female Black",15,28,39,16,1
"24.6.24","Female Mixed",24,33,32,10,0
"24.6.24","Female Other",32,34,26,7,0
"24.6.24","Female White",25,33,32,10,0
"24.6.24","Male Asian",28,34,29,9,0
"24.6.24","Male Black",14,26,40,18,1
"24.6.24","Male Mixed",23,32,33,11,0
"24.6.24","Male Other",30,34,28,8,0
"24.6.24","Male White",23,32,33,11,1
"24.6.24","Female Brexit Party",50,31,16,3,0
"24.6.24","Female Conservatives",27,34,30,9,0
"24.6.24","Female Greens",28,34,29,8,0
"24.6.24","Female Labour",24,33,33,10,0
"24.6.24","Female Liberal Democrats",17,29,38,15,1
"24.6.24","Female Other",26,34,31,9,0
"24.6.24","Female SNP",30,34,28,8,0
"24.6.24","Male Brexit Party",46,32,18,4,0
"24.6.24","Male Conservatives",24,33,32,10,0
"24.6.24","Male Greens",26,33,31,9,0
"24.6.24","Male Labour",22,32,34,11,1
"24.6.24","Male Liberal Democrats",15,28,40,17,1
"24.6.24","Male Other",24,33,33,11,0
"24.6.24","Male SNP",28,34,29,9,0
"24.6.24","18-24 Asian",29,34,28,8,0
"24.6.24","18-24 Black",15,28,39,16,1
"24.6.24","18-24 Mixed",25,33,31,10,0
"24.6.24","18-24 Other",33,34,26,7,0
"24.6.24","18-24 White",25,33,32,10,0
"24.6.24","25-49 Asian",31,34,27,8,0
"24.6.24","25-49 Black",16,29,39,16,1
"24.6.24","25-49 Mixed",26,34,30,9,0
"24.6.24","25-49 Other",34,34,25,7,0
"24.6.24","25-49 White",26,33,31,9,0
"24.6.24","50-64 Asian",26,33,31,10,0
"24.6.24","50-64 Black",14,26,41,19,1
"24.6.24","50-64 Mixed",22,32,34,12,1
"24.6.24","50-64 Other",29,34,29,8,0
"24.6.24","50-64 White",22,32,34,12,1
"24.6.24","65+ Asian",26,33,31,9,0
"24.6.24","65+ Black",13,26,41,19,1
"24.6.24","65+ Mixed",22,32,34,11,1
"24.6.24","65+ Other",29,34,29,8,0
"24.6.24","65+ White",22,32,34,11,1
"24.6.24","18-24 Brexit Party",53,30,14,3,0
"24.6.24","18-24 Conservatives",29,34,28,8,0
"24.6.24","18-24 Greens",29,34,28,8,0
"24.6.24","18-24 Labour",24,33,32,10,0
"24.6.24","18-24 Liberal Democrats",17,30,38,14,1
"24.6.24","18-24 Other",28,34,29,8,0
"24.6.24","18-24 SNP",31,34,27,8,0
"24.6.24","25-49 Brexit Party",53,30,14,3,0
"24.6.24","25-49 Conservatives",30,34,28,8,0
"24.6.24","25-49 Greens",30,34,28,8,0
"24.6.24","25-49 Labour",25,33,32,10,0
"24.6.24","25-49 Liberal Democrats",18,30,37,14,1
"24.6.24","25-49 Other",28,34,29,8,0
"24.6.24","25-49 SNP",31,35,27,7,0
"24.6.24","50-64 Brexit Party",44,33,19,4,0
"24.6.24","50-64 Conservatives",24,33,33,11,0
"24.6.24","50-64 Greens",24,33,32,10,0
"24.6.24","50-64 Labour",20,31,36,13,1
"24.6.24","50-64 Liberal Democrats",14,27,40,18,1
"24.6.24","50-64 Other",21,32,35,12,1
"24.6.24","50-64 SNP",26,33,31,9,0
"24.6.24","65+ Brexit Party",45,33,18,4,0
"24.6.24","65+ Conservatives",23,33,33,11,0
"24.6.24","65+ Greens",24,33,32,10,0
"24.6.24","65+ Labour",19,31,36,13,1
"24.6.24","65+ Liberal Democrats",14,26,41,18,1
"24.6.24","65+ Other",22,32,34,11,1
"24.6.24","65+ SNP",25,33,32,10,0
"24.6.24","Asian Brexit Party",55,29,14,3,0
"24.6.24","Asian Conservatives",31,34,27,7,0
"24.6.24","Asian Greens",33,35,26,7,0
"24.6.24","Asian Labour",28,34,29,8,0
"24.6.24","Asian Liberal Democrats",20,31,36,12,1
"24.6.24","Asian Other",30,34,28,8,0
"24.6.24","Asian SNP",35,35,24,6,0
"24.6.24","Black Brexit Party",33,35,26,7,0
"24.6.24","Black Conservatives",15,28,40,16,1
"24.6.24","Black Greens",17,29,38,15,1
"24.6.24","Black Labour",14,27,41,18,1
"24.6.24","Black Liberal Democrats",9,21,43,26,1
"24.6.24","Black Other",15,28,40,17,1
"24.6.24","Black SNP",18,30,37,14,1
"24.6.24","Mixed Brexit Party",47,32,17,4,0
"24.6.24","Mixed Conservatives",25,33,32,10,0
"24.6.24","Mixed Greens",27,34,30,9,0
"24.6.24","Mixed Labour",23,33,33,11,0
"24.6.24","Mixed Liberal Democrats",16,28,39,16,1
"24.6.24","Mixed Other",24,33,32,10,0
"24.6.24","Mixed SNP",28,34,29,8,0
"24.6.24","Other Brexit Party",56,28,13,3,0
"24.6.24","Other Conservatives",32,35,26,7,0
