Date,Demographic.Level,0,1,2,3,4,5,6,7,8,9,10
27.5.24,Other Labour,20,14,11,10,8,8,9,8,6,4,2
27.5.24,Other Liberal Democrats,23,15,12,9,8,7,9,7,5,3,2
27.5.24,Other Other,48,17,10,7,5,4,4,3,2,1,0
27.5.24,Other SNP,23,15,12,9,8,7,9,7,5,3,2
27.5.24,White Brexit Party,39,18,11,8,6,5,5,3,3,1,1
27.5.24,White Conservatives,38,18,11,8,6,5,5,4,3,1,1
27.5.24,White Greens,24,16,12,10,8,7,8,6,5,3,1
27.5.24,White Labour,25,16,12,9,8,7,8,6,5,3,1
27.5.24,White Liberal Democrats,27,16,12,9,8,6,8,6,4,2,1
27.5.24,White Other,53,17,9,6,4,3,3,2,2,1,0
27.5.24,White SNP,27,16,12,9,8,6,7,6,4,2,1
29.4.24,National,31,15,12,9,6,7,7,6,4,2,2
29.4.24,Female,29,15,12,9,7,7,7,7,4,2,2
29.4.24,Male,33,15,12,8,6,7,6,6,3,1,2
29.4.24,18-24,18,12,12,10,8,9,10,10,6,3,3
29.4.24,25-49,23,14,12,10,7,8,9,8,5,2,2
29.4.24,50-64,36,16,12,8,6,6,6,5,3,1,1
29.4.24,65+,44,16,11,7,5,5,4,4,2,1,1
29.4.24,Asian,26,14,12,9,7,8,8,7,5,2,2
29.4.24,Black,34,15,12,8,6,6,6,6,3,1,2
29.4.24,Mixed,25,14,12,9,7,8,8,8,5,2,2
29.4.24,Other,30,14,12,9,6,7,7,7,4,2,2
29.4.24,White,32,15,12,9,6,7,7,6,4,1,2
29.4.24,Brexit Party,25,14,12,9,7,8,8,7,5,2,2
29.4.24,Conservatives,39,16,12,8,5,6,5,4,3,1,1
29.4.24,Greens,28,15,12,9,7,7,7,7,4,2,2
29.4.24,Labour,22,13,12,10,7,8,9,9,5,2,3
29.4.24,Liberal Democrats,31,15,12,9,6,7,7,6,4,1,2
29.4.24,Other,31,15,12,9,6,7,7,6,4,1,2
29.4.24,SNP,27,15,12,9,7,8,8,7,4,2,2
29.4.24,Female 18-24,15,11,11,9,8,10,11,11,8,3,4
29.4.24,Female 25-49,22,13,12,10,7,9,9,8,5,2,2
29.4.24,Female 50-64,34,16,12,9,6,6,6,5,3,1,1
29.4.24,Female 65+,40,17,12,8,5,5,5,4,2,1,1
29.4.24,Male 18-24,22,13,12,10,7,9,9,8,5,2,2
29.4.24,Male 25-49,24,14,12,10,7,8,8,8,5,2,2
29.4.24,Male 50-64,37,16,12,8,6,6,5,5,3,1,1
29.4.24,Male 65+,48,16,11,7,4,4,4,3,2,1,1
29.4.24,Female Asian,24,14,12,9,7,8,8,8,5,2,2
29.4.24,Female Black,28,15,12,9,7,7,7,7,4,2,2
29.4.24,Female Mixed,23,13,12,9,7,8,9,9,6,2,3
29.4.24,Female Other,24,13,12,9,7,8,9,8,5,2,3
29.4.24,Female White,30,15,12,9,6,7,7,6,4,2,2
29.4.24,Male Asian,27,14,12,9,7,8,8,7,4,2,2
29.4.24,Male Black,38,15,11,8,6,6,6,5,3,1,1
29.4.24,Male Mixed,28,14,12,9,7,7,8,7,5,2,2
29.4.24,Male Other,33,15,12,8,6,7,6,6,4,1,2
29.4.24,Male White,34,15,12,8,6,6,6,6,3,1,2
29.4.24,Female Brexit Party,24,14,12,10,7,8,8,8,5,2,2
29.4.24,Female Conservatives,37,16,12,8,6,6,5,5,3,1,1
29.4.24,Female Greens,27,15,12,9,7,7,7,7,4,2,2
29.4.24,Female Labour,20,13,12,10,8,9,9,9,6,2,3
29.4.24,Female Liberal Democrats,29,15,12,9,7,7,7,6,4,2,2
29.4.24,Female Other,30,15,12,9,7,7,7,6,4,2,2
29.4.24,Female SNP,25,14,12,9,7,8,8,7,5,2,2
29.4.24,Male Brexit Party,26,14,12,9,7,8,8,7,4,2,2
29.4.24,Male Conservatives,41,16,12,8,5,5,5,4,2,1,1
29.4.24,Male Greens,30,15,12,9,7,7,7,6,4,1,2
29.4.24,Male Labour,23,14,12,9,7,8,8,8,5,2,2
29.4.24,Male Liberal Democrats,32,15,12,9,6,7,6,6,3,1,1
29.4.24,Male Other,32,15,12,9,6,7,6,6,3,1,2
29.4.24,Male SNP,29,15,12,9,7,7,7,6,4,2,2
29.4.24,18-24 Asian,18,12,12,10,8,9,10,10,6,3,3
29.4.24,18-24 Black,19,12,12,10,8,9,10,9,6,3,3
29.4.24,18-24 Mixed,13,9,10,9,8,10,11,12,9,4,5
29.4.24,18-24 Other,15,10,11,9,8,10,11,11,8,3,4
29.4.24,18-24 White,19,12,12,10,8,9,10,9,6,3,3
29.4.24,25-49 Asian,22,13,12,10,7,9,9,8,5,2,2
29.4.24,25-49 Black,23,14,12,10,7,8,8,8,5,2,2
29.4.24,25-49 Mixed,15,11,11,10,8,10,11,11,7,3,4
29.4.24,25-49 Other,18,12,12,10,8,9,10,10,6,3,3
29.4.24,25-49 White,23,14,12,10,7,8,8,8,5,2,2
29.4.24,50-64 Asian,34,16,12,9,6,6,6,5,3,1,1
29.4.24,50-64 Black,36,16,12,8,6,6,6,5,3,1,1
29.4.24,50-64 Mixed,26,15,13,10,7,8,8,7,4,2,2
29.4.24,50-64 Other,29,15,13,9,7,7,7,6,4,1,2
29.4.24,50-64 White,36,16,12,8,6,6,6,5,3,1,1
29.4.24,65+ Asian,43,17,11,7,5,5,4,4,2,1,1
29.4.24,65+ Black,47,16,11,7,4,4,4,3,2,1,1
29.4.24,65+ Mixed,34,16,12,9,6,6,6,5,3,1,1
29.4.24,65+ Other,40,17,12,8,5,5,5,4,2,1,1
29.4.24,65+ White,45,16,11,7,5,5,4,3,2,1,1
29.4.24,18-24 Brexit Party,16,11,11,10,8,10,10,10,7,3,3
29.4.24,18-24 Conservatives,25,15,13,10,7,8,8,7,4,2,2
29.4.24,18-24 Greens,20,13,12,10,8,9,9,9,6,2,3
29.4.24,18-24 Labour,15,11,11,9,8,10,11,11,7,3,4
29.4.24,18-24 Liberal Democrats,21,13,12,10,8,9,9,9,5,2,3
29.4.24,18-24 Other,20,13,12,10,8,9,9,9,6,2,3
29.4.24,18-24 SNP,19,13,12,10,8,9,9,9,6,2,3
29.4.24,25-49 Brexit Party,17,12,12,10,8,9,10,10,7,3,3
29.4.24,25-49 Conservatives,28,15,13,9,7,7,7,6,4,1,2
29.4.24,25-49 Greens,23,14,13,10,7,8,8,8,5,2,2
29.4.24,25-49 Labour,18,12,12,10,8,9,10,10,6,2,3
29.4.24,25-49 Liberal Democrats,24,14,13,10,7,8,8,7,5,2,2
29.4.24,25-49 Other,23,14,13,10,7,8,8,8,5,2,2
29.4.24,25-49 SNP,22,14,13,10,7,8,9,8,5,2,2
29.4.24,50-64 Brexit Party,26,15,13,10,7,8,7,7,4,2,2
29.4.24,50-64 Conservatives,40,17,12,8,5,5,5,4,2,1,1
29.4.24,50-64 Greens,35,16,13,9,6,6,6,5,3,1,1
29.4.24,50-64 Labour,28,15,13,9,7,7,7,6,4,1,2
29.4.24,50-64 Liberal Democrats,35,17,13,8,6,6,6,5,3,1,1
29.4.24,50-64 Other,34,16,13,9,6,6,6,5,3,1,1
29.4.24,50-64 SNP,33,16,13,9,6,6,6,5,3,1,1
29.4.24,65+ Brexit Party,33,16,13,9,6,6,6,5,3,1,1
29.4.24,65+ Conservatives,48,16,11,7,4,4,4,3,2,1,1
29.4.24,65+ Greens,40,17,12,8,5,5,5,4,2,1,1
29.4.24,65+ Labour,34,16,13,9,6,6,6,5,3,1,1
29.4.24,65+ Liberal Democrats,42,17,12,7,5,5,4,4,2,1,1
29.4.24,65+ Other,40,17,12,8,5,5,5,4,2,1,1
29.4.24,65+ SNP,41,17,12,8,5,5,5,4,2,1,1
29.4.24,Asian Brexit Party,21,13,12,10,7,9,9,9,5,2,3
29.4.24,Asian Conservatives,33,16,12,9,6,6,6,5,3,1,1
29.4.24,Asian Greens,25,14,12,10,7,8,8,7,5,2,2
29.4.24,Asian Labour,19,12,12,10,8,9,10,9,6,3,3
29.4.24,Asian Liberal Democrats,26,15,13,9,7,8,8,7,4,2,2
29.4.24,Asian Other,26,15,12,9,7,8,8,7,4,2,2
29.4.24,Asian SNP,24,14,12,10,7,8,8,8,5,2,2
29.4.24,Black Brexit Party,28,15,12,9,7,7,7,7,4,2,2
29.4.24,Black Conservatives,42,16,11,7,5,5,5,4,2,1,1
29.4.24,Black Greens,29,15,12,9,7,7,7,6,4,2,2
29.4.24,Black Labour,23,13,12,9,7,8,9,8,5,2,2
29.4.24,Black Liberal Democrats,33,15,12,9,6,6,6,6,3,1,1
29.4.24,Black Other,34,16,12,8,6,6,6,5,3,1,1
29.4.24,Black SNP,29,15,12,9,7,7,7,6,4,2,2
29.4.24,Mixed Brexit Party,20,13,12,10,7,9,9,9,6,2,3
29.4.24,Mixed Conservatives,32,16,12,9,6,7,6,6,3,1,2
29.4.24,Mixed Greens,21,13,12,9,7,9,9,9,6,2,3
29.4.24,Mixed Labour,16,11,11,9,8,9,11,11,8,3,4
29.4.24,Mixed Liberal Democrats,24,14,12,9,7,8,8,8,5,2,2
29.4.24,Mixed Other,24,14,12,9,7,8,8,8,5,2,2
29.4.24,Mixed SNP,21,13,12,9,7,9,9,9,6,2,3
29.4.24,Other Brexit Party,24,14,12,9,7,8,8,8,5,2,2
29.4.24,Other Conservatives,37,16,12,8,6,6,6,5,3,1,1
29.4.24,Other Greens,24,14,12,9,7,8,8,8,5,2,2
29.4.24,Other Labour,19,12,11,9,7,9,10,10,7,3,3
29.4.24,Other Liberal Democrats,29,15,12,9,7,7,7,7,4,2,2
29.4.24,Other Other,29,15,12,9,7,7,7,7,4,2,2
29.4.24,Other SNP,25,14,12,9,7,8,8,8,5,2,2
29.4.24,White Brexit Party,26,14,12,9,7,8,8,7,4,2,2
29.4.24,White Conservatives,40,16,12,8,5,5,5,4,2,1,1
29.4.24,White Greens,29,15,12,9,7,7,7,6,4,1,2
29.4.24,White Labour,22,13,12,10,7,8,9,8,5,2,2
29.4.24,White Liberal Democrats,31,15,12,9,6,7,7,6,3,1,2
29.4.24,White Other,32,16,12,9,6,7,7,6,3,1,2
29.4.24,White SNP,28,15,12,9,7,7,7,7,4,2,2
30.7.24,National,21,14,13,10,7,8,9,9,6,2,1
30.7.24,Female,17,12,12,10,8,8,10,10,8,3,1
30.7.24,Male,24,15,13,10,7,7,8,7,5,2,1
30.7.24,18-24,10,9,10,9,8,9,12,14,11,5,2
30.7.24,25-49,16,12,12,10,8,9,11,11,8,3,1
30.7.24,50-64,24,15,14,10,7,7,8,7,5,2,1
30.7.24,65+,28,16,14,10,7,6,7,6,4,1,1
30.7.24,Asian,17,12,12,10,8,8,10,10,8,3,1
30.7.24,Black,20,13,12,10,7,8,9,9,7,3,1
30.7.24,Mixed,19,13,12,10,8,8,10,10,7,3,1
30.7.24,Other,26,15,13,10,7,7,8,7,5,2,1
30.7.24,White,21,14,13,10,7,8,9,9,6,2,1
30.7.24,Brexit Party,26,16,14,10,7,7,8,7,5,2,1
30.7.24,Conservatives,24,15,13,10,7,7,8,7,5,2,1
30.7.24,Greens,15,11,12,10,8,9,11,11,9,3,1
30.7.24,Labour,16,12,12,10,8,9,11,11,8,3,1
30.7.24,Liberal Democrats,22,14,13,10,7,7,9,8,6,2,1
30.7.24,Other,23,15,13,10,7,7,8,8,5,2,1
30.7.24,SNP,14,11,11,10,8,9,11,12,9,4,2
30.7.24,Female 18-24,8,7,8,9,8,9,13,16,14,6,3
30.7.24,Female 25-49,12,10,11,10,8,9,12,13,10,4,2
30.7.24,Female 50-64,22,15,14,11,7,7,8,8,5,2,1
30.7.24,Female 65+,24,15,14,10,7,7,8,7,5,2,1
30.7.24,Male 18-24,13,11,11,10,8,9,12,12,9,4,1
30.7.24,Male 25-49,20,14,13,11,8,8,9,8,6,2,1
30.7.24,Male 50-64,26,16,14,10,7,7,7,6,4,2,1
30.7.24,Male 65+,33,17,14,9,6,6,6,5,3,1,0
30.7.24,Female Asian,14,11,11,10,8,9,11,12,9,4,2
30.7.24,Female Black,14,11,11,10,8,9,11,12,9,4,2
30.7.24,Female Mixed,15,11,12,10,8,8,11,11,9,4,1
30.7.24,Female Other,18,13,12,10,8,8,10,10,7,3,1
30.7.24,Female White,18,13,12,10,8,8,10,10,7,3,1
30.7.24,Male Asian,20,14,13,10,8,8,9,9,6,2,1
30.7.24,Male Black,24,15,13,10,7,7,8,8,5,2,1
30.7.24,Male Mixed,22,14,13,10,7,7,9,8,6,2,1
30.7.24,Male Other,30,16,13,9,6,6,7,6,4,1,1
30.7.24,Male White,25,15,13,10,7,7,8,7,5,2,1
30.7.24,Female Brexit Party,22,15,13,10,7,8,9,8,6,2,1
30.7.24,Female Conservatives,21,14,13,10,8,8,9,8,6,2,1
30.7.24,Female Greens,13,10,11,10,8,9,12,12,10,4,2
30.7.24,Female Labour,13,10,11,10,8,9,12,12,10,4,2
30.7.24,Female Liberal Democrats,18,13,13,10,8,8,10,9,7,3,1
30.7.24,Female Other,19,13,13,10,8,8,9,9,7,2,1
30.7.24,Female SNP,11,9,10,10,8,9,12,13,11,4,2
30.7.24,Male Brexit Party,28,16,14,10,7,6,7,6,4,1,1
30.7.24,Male Conservatives,28,16,14,10,7,6,7,6,4,1,1
30.7.24,Male Greens,17,13,13,11,8,8,10,10,7,3,1
30.7.24,Male Labour,19,14,13,11,8,8,9,9,6,2,1
30.7.24,Male Liberal Democrats,26,16,14,10,7,7,8,7,5,2,1
30.7.24,Male Other,26,16,14,10,7,7,8,7,5,2,1
30.7.24,Male SNP,17,12,12,10,8,8,10,10,7,3,1
30.7.24,18-24 Asian,10,9,10,9,8,9,13,14,12,5,2
30.7.24,18-24 Black,9,8,9,9,8,9,13,15,13,5,2
30.7.24,18-24 Mixed,9,8,9,9,8,9,13,15,13,6,2
30.7.24,18-24 Other,12,10,11,10,8,9,12,13,10,4,2
30.7.24,18-24 White,11,9,10,10,8,9,12,14,11,5,2
30.7.24,25-49 Asian,15,11,12,10,8,9,11,11,8,3,1
30.7.24,25-49 Black,14,11,11,10,8,9,11,12,9,4,1
30.7.24,25-49 Mixed,13,10,11,10,8,9,12,12,9,4,2
30.7.24,25-49 Other,17,13,13,10,8,8,10,10,7,3,1
30.7.24,25-49 White,16,12,12,10,8,9,11,10,8,3,1
30.7.24,50-64 Asian,23,15,14,10,7,7,8,7,5,2,1
30.7.24,50-64 Black,21,15,14,11,8,8,9,8,5,2,1
30.7.24,50-64 Mixed,20,14,13,11,8,8,9,8,6,2,1
30.7.24,50-64 Other,26,16,14,10,7,7,7,6,4,2,1
30.7.24,50-64 White,24,16,14,10,7,7,8,7,5,2,1
30.7.24,65+ Asian,27,16,14,10,7,7,7,6,4,2,1
30.7.24,65+ Black,27,16,14,10,7,7,7,6,4,1,1
30.7.24,65+ Mixed,24,15,14,10,7,7,8,7,5,2,1
30.7.24,65+ Other,33,17,13,9,6,6,6,5,3,1,0
30.7.24,65+ White,28,16,14,10,7,6,7,6,4,1,1
30.7.24,18-24 Brexit Party,15,12,12,11,8,9,11,10,7,3,1
30.7.24,18-24 Conservatives,13,11,11,10,8,9,12,12,9,4,1
30.7.24,18-24 Greens,9,8,9,9,8,9,13,15,13,6,2
30.7.24,18-24 Labour,9,8,9,9,8,9,13,15,12,5,2
30.7.24,18-24 Liberal Democrats,12,10,11,10,8,9,12,12,10,4,2
30.7.24,18-24 Other,13,10,11,10,8,9,12,12,9,4,2
30.7.24,18-24 SNP,8,7,9,9,8,9,13,15,13,6,2
30.7.24,25-49 Brexit Party,20,14,13,11,8,8,9,9,6,2,1
30.7.24,25-49 Conservatives,18,13,13,11,8,8,10,9,7,3,1
30.7.24,25-49 Greens,13,10,11,10,8,9,12,12,10,4,2
30.7.24,25-49 Labour,14,11,12,10,8,9,11,11,9,3,1
30.7.24,25-49 Liberal Democrats,18,13,13,11,8,8,10,9,7,3,1
30.7.24,25-49 Other,19,13,13,11,8,8,10,9,6,2,1
30.7.24,25-49 SNP,12,10,11,10,8,9,12,13,10,4,2
30.7.24,50-64 Brexit Party,27,16,14,10,7,7,7,6,4,1,1
30.7.24,50-64 Conservatives,26,16,14,10,7,7,7,6,4,2,1
30.7.24,50-64 Greens,19,14,13,11,8,8,9,9,6,2,1
30.7.24,50-64 Labour,21,14,14,11,8,8,9,8,5,2,1
30.7.24,50-64 Liberal Democrats,26,16,14,10,7,7,7,6,4,2,1
30.7.24,50-64 Other,26,16,14,10,7,7,7,6,4,2,1
30.7.24,50-64 SNP,18,13,13,11,8,8,10,9,6,2,1
30.7.24,65+ Brexit Party,31,17,14,9,6,6,6,5,3,1,0
30.7.24,65+ Conservatives,30,17,14,10,6,6,7,6,4,1,1
30.7.24,65+ Greens,21,14,13,11,8,8,9,8,6,2,1
30.7.24,65+ Labour,24,15,14,10,7,7,8,7,5,2,1
30.7.24,65+ Liberal Democrats,30,17,14,10,6,6,7,6,4,1,1
30.7.24,65+ Other,29,17,14,10,7,6,7,6,4,1,1
30.7.24,65+ SNP,22,15,14,11,8,8,9,8,5,2,1
30.7.24,Asian Brexit Party,22,15,13,10,7,7,9,8,5,2,1
30.7.24,Asian Conservatives,20,14,13,10,8,8,9,9,6,2,1
30.7.24,Asian Greens,13,10,11,10,8,9,12,12,10,4,2
30.7.24,Asian Labour,13,11,11,10,8,9,11,12,9,4,2
30.7.24,Asian Liberal Democrats,19,13,13,10,8,8,10,9,7,3,1
30.7.24,Asian Other,20,14,13,10,8,8,9,9,6,2,1
30.7.24,Asian SNP,12,10,11,10,8,9,12,13,10,4,2
30.7.24,Black Brexit Party,25,15,13,10,7,7,8,7,5,2,1
30.7.24,Black Conservatives,24,15,13,10,7,7,8,8,5,2,1
30.7.24,Black Greens,13,10,11,10,8,9,11,12,10,4,2
30.7.24,Black Labour,14,11,11,10,8,9,11,12,9,4,2
30.7.24,Black Liberal Democrats,21,14,13,10,7,8,9,9,6,2,1
30.7.24,Black Other,22,14,13,10,7,7,9,8,6,2,1
30.7.24,Black SNP,13,10,11,10,8,9,11,12,10,4,2
30.7.24,Mixed Brexit Party,23,15,13,10,7,7,8,8,5,2,1
30.7.24,Mixed Conservatives,22,14,13,10,7,7,9,8,6,2,1
30.7.24,Mixed Greens,12,10,11,10,8,9,12,13,10,4,2
30.7.24,Mixed Labour,13,10,11,10,8,9,11,12,10,4,2
30.7.24,Mixed Liberal Democrats,20,13,13,10,8,8,9,9,7,3,1
30.7.24,Mixed Other,21,14,13,10,7,8,9,9,6,2,1
30.7.24,Mixed SNP,12,10,11,10,8,9,12,13,10,4,2
30.7.24,Other Brexit Party,31,17,13,9,6,6,6,5,4,1,1
30.7.24,Other Conservatives,30,16,13,9,6,6,7,6,4,1,1
30.7.24,Other Greens,17,12,12,10,8,8,10,10,8,3,1
30.7.24,Other Labour,19,13,12,10,8,8,10,10,7,3,1
30.7.24,Other Liberal Democrats,27,16,13,10,7,7,7,7,5,2,1
30.7.24,Other Other,28,16,13,10,7,6,7,6,4,2,1
30.7.24,Other SNP,18,13,12,10,8,8,10,10,8,3,1
30.7.24,White Brexit Party,26,16,14,10,7,7,8,7,4,2,1
30.7.24,White Conservatives,25,15,13,10,7,7,8,7,5,2,1
30.7.24,White Greens,15,12,12,10,8,9,11,11,8,3,1
30.7.24,White Labour,16,12,12,10,8,8,11,11,8,3,1
30.7.24,White Liberal Democrats,22,14,13,10,7,7,9,8,6,2,1
30.7.24,White Other,24,15,13,10,7,7,8,7,5,2,1
30.7.24,White SNP,14,11,12,10,8,9,11,11,9,4,1
