Date,Demographic.Level,0,1,2,3,4,5,6,7,8,9,10
27.5.24,Other Labour,2,4,6,9,10,11,15,18,16,7,2
27.5.24,Other Liberal Democrats,2,3,5,7,9,10,15,20,19,9,2
27.5.24,Other Other,1,2,4,5,7,9,14,20,23,12,3
27.5.24,Other SNP,2,3,5,7,9,10,15,20,19,9,2
27.5.24,White Brexit Party,2,3,6,8,10,11,15,19,17,7,2
27.5.24,White Conservatives,1,1,3,4,5,7,12,20,27,16,4
27.5.24,White Greens,2,3,5,8,9,11,15,19,18,8,2
27.5.24,White Labour,1,2,4,6,8,10,15,20,21,10,3
27.5.24,White Liberal Democrats,1,2,3,5,7,9,14,20,23,12,3
27.5.24,White Other,1,1,3,4,5,7,12,20,26,15,4
27.5.24,White SNP,1,2,3,5,7,9,14,20,23,12,3
29.4.24,National,1,2,4,6,6,9,15,20,23,10,3
29.4.24,Female,1,2,3,6,6,8,15,21,24,11,4
29.4.24,Male,2,2,4,7,6,9,16,20,21,9,3
29.4.24,18-24,2,3,5,8,8,11,17,20,18,6,2
29.4.24,25-49,2,3,5,8,7,11,17,20,18,7,2
29.4.24,50-64,1,2,3,6,6,9,16,21,23,10,3
29.4.24,65+,1,1,2,3,3,6,12,20,30,16,6
29.4.24,Asian,2,2,4,7,6,9,16,21,21,9,3
29.4.24,Black,1,2,3,6,5,8,15,20,24,11,4
29.4.24,Mixed,2,3,5,8,7,10,16,19,19,8,2
29.4.24,Other,1,2,3,5,5,8,14,20,25,12,4
29.4.24,White,1,2,4,6,6,9,15,20,23,10,3
29.4.24,Brexit Party,4,5,8,12,10,12,16,16,12,4,1
29.4.24,Conservatives,1,1,3,5,5,7,14,21,27,13,4
29.4.24,Greens,2,2,4,7,6,10,16,21,21,9,3
29.4.24,Labour,2,3,5,8,8,11,17,20,18,7,2
29.4.24,Liberal Democrats,1,2,3,6,6,9,16,21,23,10,3
29.4.24,Other,1,2,3,5,5,8,15,21,24,11,4
29.4.24,SNP,1,2,3,6,6,9,16,21,23,10,3
29.4.24,Female 18-24,2,3,5,8,7,11,17,20,18,7,2
29.4.24,Female 25-49,2,2,4,7,7,10,17,21,20,7,2
29.4.24,Female 50-64,1,2,3,5,5,8,15,22,25,11,4
29.4.24,Female 65+,1,1,2,3,3,5,11,20,31,18,6
29.4.24,Male 18-24,2,3,5,9,8,11,17,19,17,6,2
29.4.24,Male 25-49,2,3,5,9,8,11,17,19,17,6,2
29.4.24,Male 50-64,2,2,4,7,6,10,16,21,21,8,3
29.4.24,Male 65+,1,1,2,4,4,6,12,21,29,15,5
29.4.24,Female Asian,1,2,3,6,6,9,16,21,23,10,3
29.4.24,Female Black,1,2,3,6,5,8,15,21,24,11,4
29.4.24,Female Mixed,2,3,4,7,7,10,16,20,20,8,3
29.4.24,Female Other,1,2,3,6,5,8,15,20,24,12,4
29.4.24,Female White,1,2,3,6,5,8,15,21,24,11,4
29.4.24,Male Asian,2,3,4,7,7,10,17,20,20,8,2
29.4.24,Male Black,1,2,3,6,5,8,15,20,24,11,4
29.4.24,Male Mixed,2,3,5,9,8,10,16,19,18,7,2
29.4.24,Male Other,1,2,3,5,5,8,14,20,25,12,4
29.4.24,Male White,2,2,4,7,6,9,16,20,21,9,3
29.4.24,Female Brexit Party,3,4,7,11,9,12,17,17,14,5,1
29.4.24,Female Conservatives,1,1,2,4,4,7,13,21,28,14,5
29.4.24,Female Greens,1,2,3,6,6,9,16,21,23,10,3
29.4.24,Female Labour,2,3,4,8,7,10,17,20,19,7,2
29.4.24,Female Liberal Democrats,1,2,3,5,5,8,15,21,25,11,4
29.4.24,Female Other,1,1,2,4,4,7,14,21,27,13,5
29.4.24,Female SNP,1,2,3,6,5,8,15,21,24,10,3
29.4.24,Male Brexit Party,4,6,9,13,10,12,16,15,11,3,1
29.4.24,Male Conservatives,1,2,3,5,5,8,15,21,25,12,4
29.4.24,Male Greens,2,3,4,8,7,10,17,20,19,7,2
29.4.24,Male Labour,2,3,6,9,8,11,17,19,16,6,2
29.4.24,Male Liberal Democrats,1,2,4,7,6,9,16,21,22,9,3
29.4.24,Male Other,1,2,3,6,6,9,16,21,23,10,3
29.4.24,Male SNP,2,2,4,7,6,9,16,21,21,9,3
29.4.24,18-24 Asian,2,3,5,8,7,11,17,20,19,7,2
29.4.24,18-24 Black,2,3,5,8,7,11,17,20,18,7,2
29.4.24,18-24 Mixed,3,5,8,12,10,12,17,16,12,4,1
29.4.24,18-24 Other,2,3,5,8,8,11,17,20,18,7,2
29.4.24,18-24 White,2,3,5,8,8,11,17,20,18,6,2
29.4.24,25-49 Asian,2,3,4,8,7,10,17,20,19,7,2
29.4.24,25-49 Black,2,3,4,8,7,10,17,20,19,7,2
29.4.24,25-49 Mixed,3,5,7,12,10,12,17,16,12,4,1
29.4.24,25-49 Other,2,3,5,8,7,11,17,20,18,7,2
29.4.24,25-49 White,2,3,5,8,7,11,17,20,18,7,2
29.4.24,50-64 Asian,1,2,3,6,5,8,15,21,24,10,3
29.4.24,50-64 Black,1,2,3,6,6,8,15,21,24,10,3
29.4.24,50-64 Mixed,2,3,5,9,8,11,17,19,17,6,2
29.4.24,50-64 Other,1,2,3,6,6,9,16,21,23,10,3
29.4.24,50-64 White,1,2,3,6,6,9,16,21,23,10,3
29.4.24,65+ Asian,1,1,2,3,3,5,11,20,31,18,7
29.4.24,65+ Black,1,1,2,3,3,5,11,20,30,17,6
29.4.24,65+ Mixed,1,2,3,5,5,8,15,22,25,11,4
29.4.24,65+ Other,1,1,2,3,3,6,12,20,30,16,6
29.4.24,65+ White,1,1,2,3,3,5,11,20,30,17,6
29.4.24,18-24 Brexit Party,6,7,11,15,11,13,15,12,8,2,1
29.4.24,18-24 Conservatives,1,2,4,7,6,10,17,21,21,8,3
29.4.24,18-24 Greens,2,3,5,8,7,11,17,20,18,7,2
29.4.24,18-24 Labour,2,3,6,9,8,12,18,19,16,5,2
29.4.24,18-24 Liberal Democrats,2,2,4,7,7,10,17,21,20,7,2
29.4.24,18-24 Other,2,2,4,7,7,10,17,21,20,8,2
29.4.24,18-24 SNP,2,2,4,7,7,10,17,21,20,7,2
29.4.24,25-49 Brexit Party,5,7,11,15,11,13,15,12,8,2,1
29.4.24,25-49 Conservatives,1,2,4,7,6,9,17,21,22,8,3
29.4.24,25-49 Greens,2,3,5,8,7,11,17,20,18,7,2
29.4.24,25-49 Labour,2,3,6,10,9,12,18,19,15,5,2
29.4.24,25-49 Liberal Democrats,2,2,4,7,7,10,17,21,20,7,2
29.4.24,25-49 Other,2,2,4,7,7,10,17,21,20,8,2
29.4.24,25-49 SNP,2,2,4,7,7,10,17,21,20,8,2
29.4.24,50-64 Brexit Party,4,5,9,13,10,13,17,15,10,3,1
29.4.24,50-64 Conservatives,1,1,3,5,5,8,15,22,26,11,4
29.4.24,50-64 Greens,1,2,3,6,6,9,16,22,22,9,3
29.4.24,50-64 Labour,2,2,4,7,7,10,17,21,19,7,2
29.4.24,50-64 Liberal Democrats,1,2,3,6,6,9,16,22,24,10,3
29.4.24,50-64 Other,1,2,3,6,6,9,16,22,24,10,3
29.4.24,50-64 SNP,1,2,3,5,5,8,15,22,24,10,3
29.4.24,65+ Brexit Party,2,3,5,9,8,11,18,20,17,6,2
29.4.24,65+ Conservatives,1,1,1,3,3,5,11,20,31,18,7
29.4.24,65+ Greens,1,1,2,3,4,6,12,21,30,15,5
29.4.24,65+ Labour,1,1,2,4,5,7,14,22,27,12,4
29.4.24,65+ Liberal Democrats,1,1,2,3,3,6,12,20,30,16,6
29.4.24,65+ Other,1,1,2,3,3,5,11,20,31,17,6
29.4.24,65+ SNP,1,1,2,3,3,6,12,20,30,16,6
29.4.24,Asian Brexit Party,4,6,9,13,10,12,16,15,11,3,1
29.4.24,Asian Conservatives,1,2,3,5,5,8,15,21,25,12,4
29.4.24,Asian Greens,2,2,4,7,7,10,17,21,21,8,3
29.4.24,Asian Labour,2,3,5,8,8,11,17,20,17,6,2
29.4.24,Asian Liberal Democrats,1,2,3,6,6,9,16,21,22,9,3
29.4.24,Asian Other,1,2,3,6,6,9,16,21,23,10,3
29.4.24,Asian SNP,1,2,3,6,6,9,16,21,22,9,3
29.4.24,Black Brexit Party,3,4,7,11,9,12,17,17,13,5,1
29.4.24,Black Conservatives,1,1,2,4,4,7,13,21,28,14,5
29.4.24,Black Greens,1,2,4,6,6,9,16,21,22,9,3
29.4.24,Black Labour,2,3,5,8,7,10,17,20,19,7,2
29.4.24,Black Liberal Democrats,1,2,3,5,5,8,15,21,25,11,4
29.4.24,Black Other,1,1,3,5,5,8,14,21,26,13,4
29.4.24,Black SNP,1,2,3,6,5,8,15,21,24,11,3
29.4.24,Mixed Brexit Party,5,7,10,14,10,12,15,13,9,3,1
29.4.24,Mixed Conservatives,1,2,3,6,6,9,15,21,23,10,3
29.4.24,Mixed Greens,2,3,6,9,8,11,17,19,17,6,2
29.4.24,Mixed Labour,3,4,7,11,9,12,17,17,13,5,1
29.4.24,Mixed Liberal Democrats,2,3,5,8,7,10,17,20,19,7,2
29.4.24,Mixed Other,2,2,4,7,7,10,16,20,21,9,3
29.4.24,Mixed SNP,2,3,5,9,8,11,17,19,18,7,2
29.4.24,Other Brexit Party,3,4,7,11,9,12,17,17,14,5,1
29.4.24,Other Conservatives,1,1,2,4,4,6,13,20,28,15,5
29.4.24,Other Greens,1,2,4,6,6,9,16,21,22,9,3
29.4.24,Other Labour,2,3,5,8,7,10,17,20,19,7,2
29.4.24,Other Liberal Democrats,1,2,3,5,5,8,15,21,25,12,4
29.4.24,Other Other,1,1,3,5,5,7,14,21,27,13,4
29.4.24,Other SNP,1,2,3,6,5,8,15,21,24,11,4
29.4.24,White Brexit Party,4,5,8,12,10,12,16,16,12,4,1
29.4.24,White Conservatives,1,1,2,5,5,7,14,21,27,13,5
29.4.24,White Greens,2,2,4,7,6,9,16,21,21,9,3
29.4.24,White Labour,2,3,5,8,8,11,17,20,18,7,2
29.4.24,White Liberal Democrats,1,2,3,6,6,9,16,21,23,10,3
29.4.24,White Other,1,2,3,5,5,8,15,21,25,11,4
29.4.24,White SNP,1,2,3,6,6,9,16,21,23,10,3
30.7.24,National,1,1,3,6,6,11,16,25,23,8,2
30.7.24,Female,1,1,3,5,5,10,16,25,23,8,2
30.7.24,Male,1,1,3,6,6,11,16,25,22,8,2
30.7.24,18-24,1,1,3,7,7,12,18,24,19,6,1
30.7.24,25-49,1,1,3,7,6,12,17,25,20,6,1
30.7.24,50-64,1,1,3,6,6,11,17,25,22,7,2
30.7.24,65+,0,1,2,4,4,8,13,25,29,12,3
30.7.24,Asian,1,1,3,6,6,11,17,25,22,7,2
30.7.24,Black,0,0,1,3,3,6,11,23,33,16,4
30.7.24,Mixed,1,1,3,6,6,11,16,25,23,8,2
30.7.24,Other,1,1,2,5,5,10,15,25,25,9,2
30.7.24,White,1,1,3,6,6,11,16,25,22,8,2
30.7.24,Brexit Party,1,1,4,8,8,13,18,23,17,5,1
30.7.24,Conservatives,1,1,2,5,5,10,15,25,25,9,2
30.7.24,Greens,1,1,4,7,7,13,17,24,19,6,1
30.7.24,Labour,1,1,3,7,7,12,17,24,20,6,1
30.7.24,Liberal Democrats,0,1,2,5,5,9,15,25,26,10,2
30.7.24,Other,0,1,2,5,5,9,15,25,26,10,2
30.7.24,SNP,1,1,3,6,6,12,17,25,21,7,2
30.7.24,Female 18-24,1,1,3,7,6,12,17,25,20,6,1
30.7.24,Female 25-49,1,1,3,6,6,12,17,25,20,6,2
30.7.24,Female 50-64,1,1,3,6,6,11,17,25,22,7,2
30.7.24,Female 65+,0,0,2,3,4,8,13,25,30,12,3
30.7.24,Male 18-24,1,1,4,7,7,13,18,24,19,6,1
30.7.24,Male 25-49,1,1,3,7,7,12,17,25,19,6,1
30.7.24,Male 50-64,1,1,3,6,6,12,17,25,21,7,2
30.7.24,Male 65+,0,1,2,4,4,8,13,25,29,12,3
30.7.24,Female Asian,1,1,3,6,6,11,17,25,22,7,2
30.7.24,Female Black,0,0,1,3,3,6,11,24,32,15,4
30.7.24,Female Mixed,1,1,3,5,5,10,16,25,24,8,2
30.7.24,Female Other,1,1,2,5,5,10,15,25,25,9,2
30.7.24,Female White,1,1,3,6,6,11,16,25,23,8,2
30.7.24,Male Asian,1,1,3,6,6,12,17,25,21,7,2
30.7.24,Male Black,0,0,1,3,3,6,11,23,33,16,4
30.7.24,Male Mixed,1,1,3,6,6,11,16,25,22,8,2
30.7.24,Male Other,1,1,2,5,5,9,15,25,26,10,2
30.7.24,Male White,1,1,3,6,6,11,17,25,21,7,2
30.7.24,Female Brexit Party,1,1,4,7,7,13,18,24,18,6,1
30.7.24,Female Conservatives,1,1,2,5,5,9,15,25,25,9,2
30.7.24,Female Greens,1,1,3,7,7,12,17,24,20,6,1
30.7.24,Female Labour,1,1,3,6,6,12,17,25,20,7,2
30.7.24,Female Liberal Democrats,0,1,2,4,4,9,15,25,26,10,2
30.7.24,Female Other,0,1,2,4,4,9,14,25,27,11,3
30.7.24,Female SNP,1,1,3,6,6,11,17,25,21,7,2
30.7.24,Male Brexit Party,1,1,4,8,8,14,18,23,17,5,1
30.7.24,Male Conservatives,1,1,2,5,5,10,16,25,24,9,2
30.7.24,Male Greens,1,1,4,8,7,13,18,24,18,6,1
30.7.24,Male Labour,1,1,3,7,7,12,17,24,19,6,1
30.7.24,Male Liberal Democrats,1,1,2,5,5,10,15,25,25,9,2
30.7.24,Male Other,1,1,2,5,5,10,15,25,25,9,2
30.7.24,Male SNP,1,1,3,6,6,12,17,25,21,7,2
30.7.24,18-24 Asian,1,1,3,7,7,12,18,25,19,6,1
30.7.24,18-24 Black,0,0,2,3,4,8,13,25,30,12,3
30.7.24,18-24 Mixed,1,1,4,8,7,13,18,24,17,5,1
30.7.24,18-24 Other,1,1,3,7,6,12,17,25,20,6,1
30.7.24,18-24 White,1,1,4,7,7,13,18,24,18,6,1
30.7.24,25-49 Asian,1,1,3,6,6,12,17,25,20,6,1
30.7.24,25-49 Black,0,0,1,3,3,7,13,25,30,13,3
30.7.24,25-49 Mixed,1,1,4,7,7,13,18,24,18,6,1
30.7.24,25-49 Other,1,1,3,6,6,12,17,25,21,7,2
30.7.24,25-49 White,1,1,3,7,7,12,18,25,19,6,1
30.7.24,50-64 Asian,1,1,3,6,6,11,17,25,22,7,2
30.7.24,50-64 Black,0,0,1,3,3,7,12,24,32,14,4
30.7.24,50-64 Mixed,1,1,3,7,6,12,17,25,20,6,1
30.7.24,50-64 Other,1,1,3,6,6,11,17,26,22,7,2
30.7.24,50-64 White,1,1,3,6,6,12,17,25,21,7,2
30.7.24,65+ Asian,0,0,2,3,4,8,13,25,30,12,3
30.7.24,65+ Black,0,0,1,2,2,4,8,20,36,21,6
30.7.24,65+ Mixed,0,1,2,4,4,8,14,26,28,10,3
30.7.24,65+ Other,0,0,2,3,4,8,13,25,30,12,3
30.7.24,65+ White,0,1,2,4,4,8,14,26,29,11,3
30.7.24,18-24 Brexit Party,1,2,5,10,9,15,18,21,14,4,1
30.7.24,18-24 Conservatives,1,1,3,6,6,12,17,25,21,7,2
30.7.24,18-24 Greens,1,1,4,8,8,14,18,23,17,5,1
30.7.24,18-24 Labour,1,1,4,7,7,13,18,24,18,6,1
30.7.24,18-24 Liberal Democrats,1,1,3,5,5,11,16,26,23,8,2
30.7.24,18-24 Other,1,1,3,6,6,11,17,25,22,8,2
30.7.24,18-24 SNP,1,1,3,7,7,13,18,24,19,6,1
30.7.24,25-49 Brexit Party,1,2,5,10,9,15,18,21,14,4,1
30.7.24,25-49 Conservatives,1,1,3,6,6,12,17,25,21,7,2
30.7.24,25-49 Greens,1,1,4,8,7,13,18,24,17,5,1
30.7.24,25-49 Labour,1,1,4,7,7,13,18,24,18,6,1
30.7.24,25-49 Liberal Democrats,1,1,3,5,5,11,16,26,23,8,2
30.7.24,25-49 Other,1,1,3,5,5,11,16,26,23,8,2
30.7.24,25-49 SNP,1,1,3,7,7,12,18,25,19,6,1
30.7.24,50-64 Brexit Party,1,2,5,9,8,14,18,22,15,4,1
30.7.24,50-64 Conservatives,1,1,3,6,6,11,17,26,22,7,2
30.7.24,50-64 Greens,1,1,4,7,7,13,18,24,19,6,1
30.7.24,50-64 Labour,1,1,3,7,7,12,18,25,20,6,1
30.7.24,50-64 Liberal Democrats,1,1,2,5,5,10,16,26,25,9,2
30.7.24,50-64 Other,1,1,2,5,5,10,16,26,24,8,2
30.7.24,50-64 SNP,1,1,3,6,6,12,17,25,21,7,2
30.7.24,65+ Brexit Party,1,1,3,6,6,11,16,25,23,8,2
30.7.24,65+ Conservatives,0,0,2,3,4,8,13,25,30,12,3
30.7.24,65+ Greens,0,1,2,4,4,9,15,26,26,10,2
30.7.24,65+ Labour,0,1,2,4,4,9,14,26,27,10,3
30.7.24,65+ Liberal Democrats,0,0,1,3,3,7,12,24,32,14,4
30.7.24,65+ Other,0,0,1,3,3,7,12,25,31,14,4
30.7.24,65+ SNP,0,1,2,4,4,8,14,26,28,11,3
30.7.24,Asian Brexit Party,1,1,4,9,8,14,18,23,16,5,1
30.7.24,Asian Conservatives,1,1,3,5,5,10,16,26,23,8,2
30.7.24,Asian Greens,1,1,4,7,7,13,18,24,18,6,1
30.7.24,Asian Labour,1,1,3,7,7,12,18,25,19,6,1
30.7.24,Asian Liberal Democrats,1,1,2,5,5,10,16,26,25,9,2
30.7.24,Asian Other,1,1,2,5,5,10,16,26,25,9,2
30.7.24,Asian SNP,1,1,3,6,6,12,17,25,20,6,1
30.7.24,Black Brexit Party,0,1,2,4,4,8,14,25,28,11,3
30.7.24,Black Conservatives,0,0,1,2,2,5,10,22,34,18,5
30.7.24,Black Greens,0,1,2,3,4,8,13,25,29,12,3
30.7.24,Black Labour,0,0,1,3,3,7,13,25,30,13,3
30.7.24,Black Liberal Democrats,0,0,1,2,2,5,9,22,34,18,5
30.7.24,Black Other,0,0,1,2,2,5,9,22,34,19,5
30.7.24,Black SNP,0,0,1,3,3,7,12,24,31,14,4
30.7.24,Mixed Brexit Party,1,1,4,8,7,13,18,23,18,5,1
30.7.24,Mixed Conservatives,1,1,2,5,5,10,15,26,25,9,2
30.7.24,Mixed Greens,1,1,4,7,7,13,18,24,19,6,1
30.7.24,Mixed Labour,1,1,3,7,7,12,17,24,19,6,1
30.7.24,Mixed Liberal Democrats,0,1,2,5,5,9,15,25,26,9,2
30.7.24,Mixed Other,0,1,2,4,5,9,15,25,26,10,2
30.7.24,Mixed SNP,1,1,3,7,6,12,17,25,20,7,2
30.7.24,Other Brexit Party,1,1,3,7,7,12,17,24,20,6,1
30.7.24,Other Conservatives,0,1,2,4,4,9,14,25,27,10,3
30.7.24,Other Greens,1,1,3,6,6,12,17,25,21,7,2
30.7.24,Other Labour,1,1,3,6,6,11,17,25,22,7,2
30.7.24,Other Liberal Democrats,0,1,2,4,4,8,14,25,28,11,3
30.7.24,Other Other,0,1,2,4,4,8,14,25,28,11,3
30.7.24,Other SNP,1,1,3,5,5,11,16,25,23,8,2
30.7.24,White Brexit Party,1,1,4,8,8,14,18,23,17,5,1
30.7.24,White Conservatives,1,1,2,5,5,10,16,25,24,9,2
30.7.24,White Greens,1,1,4,7,7,13,18,24,18,6,1
30.7.24,White Labour,1,1,3,7,7,12,18,24,19,6,1
30.7.24,White Liberal Democrats,1,1,2,5,5,10,15,26,25,9,2
30.7.24,White Other,1,1,2,5,5,10,15,26,25,9,2
30.7.24,White SNP,1,1,3,6,6,12,17,25,20,6,2
