"Date","Demographic.Level","Never","Rarely","Sometimes","Very.often","Always"
"29.4.24","25-49 Liberal Democrats",9,28,51,12,1
"29.4.24","25-49 Other",20,39,35,5,0
"29.4.24","25-49 SNP",17,38,39,6,0
"29.4.24","50-64 Brexit Party",60,30,9,1,0
"29.4.24","50-64 Conservatives",18,38,38,6,0
"29.4.24","50-64 Greens",19,38,37,6,0
"29.4.24","50-64 Labour",16,37,40,7,0
"29.4.24","50-64 Liberal Democrats",10,29,50,11,1
"29.4.24","50-64 Other",21,40,34,5,0
"29.4.24","50-64 SNP",19,38,37,6,0
"29.4.24","65+ Brexit Party",59,30,10,1,0
"29.4.24","65+ Conservatives",17,37,39,6,0
"29.4.24","65+ Greens",17,37,39,6,0
"29.4.24","65+ Labour",15,36,42,7,0
"29.4.24","65+ Liberal Democrats",9,28,51,12,1
"29.4.24","65+ Other",20,39,35,5,0
"29.4.24","65+ SNP",18,38,39,6,0
"29.4.24","Asian Brexit Party",65,27,8,1,0
"29.4.24","Asian Conservatives",21,39,35,5,0
"29.4.24","Asian Greens",21,39,35,5,0
"29.4.24","Asian Labour",18,38,38,6,0
"29.4.24","Asian Liberal Democrats",11,31,48,10,1
"29.4.24","Asian Other",24,41,31,4,0
"29.4.24","Asian SNP",21,39,35,5,0
"29.4.24","Black Brexit Party",61,29,9,1,0
"29.4.24","Black Conservatives",18,38,38,6,0
"29.4.24","Black Greens",18,38,38,6,0
"29.4.24","Black Labour",15,36,42,7,0
"29.4.24","Black Liberal Democrats",10,28,50,11,1
"29.4.24","Black Other",21,40,34,5,0
"29.4.24","Black SNP",18,38,38,6,0
"29.4.24","Mixed Brexit Party",67,25,7,1,0
"29.4.24","Mixed Conservatives",22,40,33,5,0
"29.4.24","Mixed Greens",22,40,33,5,0
"29.4.24","Mixed Labour",19,39,37,6,0
"29.4.24","Mixed Liberal Democrats",12,32,46,9,0
"29.4.24","Mixed Other",26,41,29,4,0
"29.4.24","Mixed SNP",22,40,33,5,0
"29.4.24","Other Brexit Party",51,35,13,1,0
"29.4.24","Other Conservatives",13,33,45,8,0
"29.4.24","Other Greens",13,33,45,9,0
"29.4.24","Other Labour",11,30,48,10,1
"29.4.24","Other Liberal Democrats",7,22,54,16,1
"29.4.24","Other Other",15,36,42,7,0
"29.4.24","Other SNP",13,33,45,9,0
"29.4.24","White Brexit Party",59,30,10,1,0
"29.4.24","White Conservatives",17,37,39,6,0
"29.4.24","White Greens",17,37,39,6,0
"29.4.24","White Labour",15,35,43,7,0
"29.4.24","White Liberal Democrats",9,27,51,12,1
"29.4.24","White Other",20,39,35,5,0
"29.4.24","White SNP",17,37,39,6,0
"13.5.24","National",17,36,41,6,0
"13.5.24","Female",16,36,42,7,0
"13.5.24","Male",17,37,39,6,0
"13.5.24","18-24",14,34,44,8,0
"13.5.24","25-49",17,37,39,6,0
"13.5.24","50-64",16,36,41,7,0
"13.5.24","65+",17,37,40,6,0
"13.5.24","Asian",17,37,40,6,0
"13.5.24","Black",13,33,45,8,0
"13.5.24","Mixed",18,38,38,6,0
"13.5.24","Other",21,39,35,5,0
"13.5.24","White",16,36,41,6,0
"13.5.24","Brexit Party",43,38,17,2,0
"13.5.24","Conservatives",16,37,40,6,0
"13.5.24","Greens",19,38,37,5,0
"13.5.24","Labour",16,36,41,6,0
"13.5.24","Liberal Democrats",12,33,47,8,0
"13.5.24","Other",19,39,36,5,0
"13.5.24","SNP",20,39,36,5,0
"13.5.24","Female 18-24",11,31,49,9,0
"13.5.24","Female 25-49",16,37,40,6,0
"13.5.24","Female 50-64",16,36,42,7,0
"13.5.24","Female 65+",17,37,40,6,0
"13.5.24","Male 18-24",17,37,40,6,0
"13.5.24","Male 25-49",18,38,38,6,0
"13.5.24","Male 50-64",16,36,41,6,0
"13.5.24","Male 65+",17,37,40,6,0
"13.5.24","Female Asian",16,36,41,6,0
"13.5.24","Female Black",12,32,46,9,0
"13.5.24","Female Mixed",17,37,39,6,0
"13.5.24","Female Other",20,39,36,5,0
"13.5.24","Female White",16,36,42,7,0
"13.5.24","Male Asian",18,38,39,6,0
"13.5.24","Male Black",14,34,44,8,0
"13.5.24","Male Mixed",19,38,37,5,0
"13.5.24","Male Other",22,40,34,5,0
"13.5.24","Male White",17,37,40,6,0
"13.5.24","Female Brexit Party",43,39,17,2,0
"13.5.24","Female Conservatives",16,37,41,6,0
"13.5.24","Female Greens",18,38,38,6,0
"13.5.24","Female Labour",15,36,42,7,0
"13.5.24","Female Liberal Democrats",12,32,47,9,0
"13.5.24","Female Other",19,39,37,5,0
"13.5.24","Female SNP",19,39,37,5,0
"13.5.24","Male Brexit Party",44,38,16,2,0
"13.5.24","Male Conservatives",17,37,40,6,0
"13.5.24","Male Greens",19,39,36,5,0
"13.5.24","Male Labour",17,37,40,6,0
"13.5.24","Male Liberal Democrats",13,33,46,8,0
"13.5.24","Male Other",20,39,36,5,0
"13.5.24","Male SNP",21,40,35,5,0
"13.5.24","18-24 Asian",15,35,43,7,0
"13.5.24","18-24 Black",11,30,48,10,0
"13.5.24","18-24 Mixed",16,36,42,7,0
"13.5.24","18-24 Other",18,37,39,6,0
"13.5.24","18-24 White",14,34,44,8,0
"13.5.24","25-49 Asian",18,38,39,6,0
"13.5.24","25-49 Black",14,34,44,8,0
"13.5.24","25-49 Mixed",19,38,37,5,0
"13.5.24","25-49 Other",22,40,34,4,0
"13.5.24","25-49 White",17,37,40,6,0
"13.5.24","50-64 Asian",17,37,40,6,0
"13.5.24","50-64 Black",13,33,46,8,0
"13.5.24","50-64 Mixed",18,37,39,6,0
"13.5.24","50-64 Other",20,39,36,5,0
"13.5.24","50-64 White",16,36,41,6,0
"13.5.24","65+ Asian",17,37,39,6,0
"13.5.24","65+ Black",14,34,45,8,0
"13.5.24","65+ Mixed",18,38,38,5,0
"13.5.24","65+ Other",21,39,34,5,0
"13.5.24","65+ White",17,37,40,6,0
"13.5.24","18-24 Brexit Party",43,38,17,2,0
"13.5.24","18-24 Conservatives",15,35,43,7,0
"13.5.24","18-24 Greens",16,36,41,6,0
"13.5.24","18-24 Labour",13,34,45,8,0
"13.5.24","18-24 Liberal Democrats",10,30,49,10,0
"13.5.24","18-24 Other",18,38,39,6,0
"13.5.24","18-24 SNP",17,37,39,6,0
"13.5.24","25-49 Brexit Party",45,38,16,2,0
"13.5.24","25-49 Conservatives",17,38,39,6,0
"13.5.24","25-49 Greens",20,39,36,5,0
"13.5.24","25-49 Labour",17,37,40,6,0
"13.5.24","25-49 Liberal Democrats",13,33,45,8,0
"13.5.24","25-49 Other",21,40,35,5,0
"13.5.24","25-49 SNP",21,40,35,5,0
"13.5.24","50-64 Brexit Party",42,39,17,2,0
"13.5.24","50-64 Conservatives",16,36,41,6,0
"13.5.24","50-64 Greens",18,38,38,5,0
"13.5.24","50-64 Labour",15,36,42,7,0
"13.5.24","50-64 Liberal Democrats",12,32,47,9,0
"13.5.24","50-64 Other",19,39,37,5,0
"13.5.24","50-64 SNP",19,39,37,5,0
"13.5.24","65+ Brexit Party",43,38,17,2,0
"13.5.24","65+ Conservatives",17,37,40,6,0
"13.5.24","65+ Greens",19,39,37,5,0
"13.5.24","65+ Labour",16,37,40,6,0
"13.5.24","65+ Liberal Democrats",12,33,46,8,0
"13.5.24","65+ Other",20,39,36,5,0
"13.5.24","65+ SNP",20,39,36,5,0
"13.5.24","Asian Brexit Party",44,38,16,2,0
"13.5.24","Asian Conservatives",17,37,40,6,0
"13.5.24","Asian Greens",19,39,37,5,0
"13.5.24","Asian Labour",16,37,40,6,0
"13.5.24","Asian Liberal Democrats",13,33,46,8,0
"13.5.24","Asian Other",20,39,36,5,0
"13.5.24","Asian SNP",20,39,35,5,0
"13.5.24","Black Brexit Party",37,40,20,2,0
"13.5.24","Black Conservatives",13,34,45,8,0
"13.5.24","Black Greens",15,36,43,7,0
"13.5.24","Black Labour",13,33,46,8,0
"13.5.24","Black Liberal Democrats",10,29,51,11,0
"13.5.24","Black Other",16,36,41,6,0
"13.5.24","Black SNP",16,36,41,6,0
"13.5.24","Mixed Brexit Party",46,37,15,1,0
"13.5.24","Mixed Conservatives",18,38,38,5,0
"13.5.24","Mixed Greens",20,39,35,5,0
"13.5.24","Mixed Labour",17,38,39,6,0
"13.5.24","Mixed Liberal Democrats",13,34,45,8,0
"13.5.24","Mixed Other",21,40,34,4,0
"13.5.24","Mixed SNP",21,40,34,4,0
"13.5.24","Other Brexit Party",51,35,13,1,0
"13.5.24","Other Conservatives",21,40,35,5,0
"13.5.24","Other Greens",23,41,32,4,0
"13.5.24","Other Labour",20,39,36,5,0
"13.5.24","Other Liberal Democrats",16,36,41,6,0
"13.5.24","Other Other",24,41,31,4,0
"13.5.24","Other SNP",25,41,31,4,0
"13.5.24","White Brexit Party",43,39,17,2,0
"13.5.24","White Conservatives",16,37,41,6,0
"13.5.24","White Greens",19,38,37,5,0
"13.5.24","White Labour",16,36,41,6,0
"13.5.24","White Liberal Democrats",12,33,47,8,0
"13.5.24","White Other",19,39,36,5,0
"13.5.24","White SNP",20,39,36,5,0
