"Date","Demographic.Level","Not.at.all","Somewhat","Moderately","Very.much.so","Completely"
"29.4.24","25-49 Liberal Democrats",25,37,30,8,1
"29.4.24","25-49 Other",30,38,26,6,1
"29.4.24","25-49 SNP",28,38,27,6,1
"29.4.24","50-64 Brexit Party",46,35,16,3,0
"29.4.24","50-64 Conservatives",28,38,27,7,1
"29.4.24","50-64 Greens",36,37,22,5,1
"29.4.24","50-64 Labour",35,37,22,5,1
"29.4.24","50-64 Liberal Democrats",32,38,24,5,1
"29.4.24","50-64 Other",38,37,20,4,1
"29.4.24","50-64 SNP",36,37,21,5,1
"29.4.24","65+ Brexit Party",40,36,19,4,1
"29.4.24","65+ Conservatives",24,36,30,8,1
"29.4.24","65+ Greens",33,37,24,5,1
"29.4.24","65+ Labour",32,37,25,6,1
"29.4.24","65+ Liberal Democrats",28,37,27,7,1
"29.4.24","65+ Other",34,37,23,5,1
"29.4.24","65+ SNP",31,37,25,6,1
"29.4.24","Asian Brexit Party",33,38,23,5,1
"29.4.24","Asian Conservatives",19,34,35,10,2
"29.4.24","Asian Greens",24,37,30,8,1
"29.4.24","Asian Labour",24,37,31,8,1
"29.4.24","Asian Liberal Democrats",21,36,33,9,1
"29.4.24","Asian Other",27,37,28,7,1
"29.4.24","Asian SNP",24,37,30,8,1
"29.4.24","Black Brexit Party",22,36,32,9,1
"29.4.24","Black Conservatives",11,27,42,17,3
"29.4.24","Black Greens",16,32,38,12,2
"29.4.24","Black Labour",15,32,38,13,2
"29.4.24","Black Liberal Democrats",13,30,40,14,2
"29.4.24","Black Other",17,33,37,11,2
"29.4.24","Black SNP",15,32,38,13,2
"29.4.24","Mixed Brexit Party",42,36,18,4,1
"29.4.24","Mixed Conservatives",26,37,29,7,1
"29.4.24","Mixed Greens",33,38,24,5,1
"29.4.24","Mixed Labour",32,38,24,5,1
"29.4.24","Mixed Liberal Democrats",29,38,26,6,1
"29.4.24","Mixed Other",36,37,22,5,1
"29.4.24","Mixed SNP",32,38,24,5,1
"29.4.24","Other Brexit Party",46,35,16,3,0
"29.4.24","Other Conservatives",29,38,27,6,1
"29.4.24","Other Greens",37,37,21,4,1
"29.4.24","Other Labour",36,37,21,5,1
"29.4.24","Other Liberal Democrats",33,38,24,5,1
"29.4.24","Other Other",39,37,19,4,1
"29.4.24","Other SNP",37,37,21,4,1
"29.4.24","White Brexit Party",42,36,18,4,1
"29.4.24","White Conservatives",25,37,29,7,1
"29.4.24","White Greens",32,38,24,5,1
"29.4.24","White Labour",31,38,25,6,1
"29.4.24","White Liberal Democrats",28,38,27,6,1
"29.4.24","White Other",35,37,22,5,1
"29.4.24","White SNP",32,38,24,5,1
