"Date","Demographic.Level","Not.at.all","Somewhat","Moderately","Very","Extremely"
"29.4.24","25-49 Liberal Democrats",4,7,17,31,41
"29.4.24","25-49 Other",11,17,27,27,18
"29.4.24","25-49 SNP",4,8,18,32,38
"29.4.24","50-64 Brexit Party",33,29,22,12,5
"29.4.24","50-64 Conservatives",9,16,26,29,20
"29.4.24","50-64 Greens",2,5,12,28,53
"29.4.24","50-64 Labour",4,8,17,32,39
"29.4.24","50-64 Liberal Democrats",3,7,15,31,44
"29.4.24","50-64 Other",9,16,26,29,20
"29.4.24","50-64 SNP",4,7,17,31,41
"29.4.24","65+ Brexit Party",29,28,24,14,6
"29.4.24","65+ Conservatives",8,14,25,30,23
"29.4.24","65+ Greens",2,4,10,26,58
"29.4.24","65+ Labour",3,7,15,31,44
"29.4.24","65+ Liberal Democrats",3,5,13,29,49
"29.4.24","65+ Other",8,14,24,30,24
"29.4.24","65+ SNP",3,6,15,30,46
"29.4.24","Asian Brexit Party",37,29,20,10,4
"29.4.24","Asian Conservatives",11,17,27,27,18
"29.4.24","Asian Greens",3,5,13,29,50
"29.4.24","Asian Labour",4,9,19,31,37
"29.4.24","Asian Liberal Democrats",4,7,17,31,41
"29.4.24","Asian Other",11,17,27,27,18
"29.4.24","Asian SNP",4,8,18,31,38
"29.4.24","Black Brexit Party",33,29,22,12,5
"29.4.24","Black Conservatives",9,16,26,29,21
"29.4.24","Black Greens",2,5,12,28,53
"29.4.24","Black Labour",4,8,17,31,40
"29.4.24","Black Liberal Democrats",3,7,15,30,44
"29.4.24","Black Other",9,16,26,29,21
"29.4.24","Black SNP",4,7,17,31,41
"29.4.24","Mixed Brexit Party",24,27,25,16,8
"29.4.24","Mixed Conservatives",6,12,22,31,28
"29.4.24","Mixed Greens",1,3,9,23,63
"29.4.24","Mixed Labour",3,5,13,29,50
"29.4.24","Mixed Liberal Democrats",2,5,11,27,55
"29.4.24","Mixed Other",6,12,22,31,29
"29.4.24","Mixed SNP",2,5,13,28,51
"29.4.24","Other Brexit Party",31,28,23,12,6
"29.4.24","Other Conservatives",9,15,25,29,22
"29.4.24","Other Greens",2,5,12,27,55
"29.4.24","Other Labour",4,7,17,31,41
"29.4.24","Other Liberal Democrats",3,6,15,30,46
"29.4.24","Other Other",9,15,25,29,22
"29.4.24","Other SNP",3,7,16,31,43
"29.4.24","White Brexit Party",32,29,22,12,5
"29.4.24","White Conservatives",9,15,26,29,21
"29.4.24","White Greens",2,5,12,27,54
"29.4.24","White Labour",4,8,17,31,40
"29.4.24","White Liberal Democrats",3,6,15,30,45
"29.4.24","White Other",9,15,26,29,21
"29.4.24","White SNP",4,7,17,31,42
"13.5.24","National",6,12,20,31,30
"13.5.24","Female",5,11,19,32,33
"13.5.24","Male",7,13,21,31,28
"13.5.24","18-24",5,10,18,32,36
"13.5.24","25-49",6,12,20,32,31
"13.5.24","50-64",6,12,20,31,30
"13.5.24","65+",7,13,21,31,28
"13.5.24","Asian",6,13,21,31,29
"13.5.24","Black",5,11,19,31,33
"13.5.24","Mixed",7,13,21,31,29
"13.5.24","Other",8,15,22,30,25
"13.5.24","White",6,12,20,31,30
"13.5.24","Brexit Party",28,30,22,14,6
"13.5.24","Conservatives",8,16,25,30,21
"13.5.24","Greens",2,5,11,29,54
"13.5.24","Labour",3,8,16,33,40
"13.5.24","Liberal Democrats",4,8,17,33,38
"13.5.24","Other",8,15,24,31,22
"13.5.24","SNP",4,9,18,33,36
"13.5.24","Female 18-24",3,8,16,32,41
"13.5.24","Female 25-49",5,11,19,32,32
"13.5.24","Female 50-64",6,12,20,31,31
"13.5.24","Female 65+",5,11,20,32,32
"13.5.24","Male 18-24",6,12,20,32,30
"13.5.24","Male 25-49",6,13,21,31,29
"13.5.24","Male 50-64",7,13,21,31,29
"13.5.24","Male 65+",8,15,23,30,23
"13.5.24","Female Asian",6,12,20,32,31
"13.5.24","Female Black",4,9,17,32,38
"13.5.24","Female Mixed",5,11,20,32,32
"13.5.24","Female Other",6,12,21,31,29
"13.5.24","Female White",5,11,19,32,33
"13.5.24","Male Asian",7,14,22,31,27
"13.5.24","Male Black",6,12,20,31,30
"13.5.24","Male Mixed",8,14,22,30,25
"13.5.24","Male Other",9,16,23,29,22
"13.5.24","Male White",7,13,21,31,28
"13.5.24","Female Brexit Party",26,30,23,15,6
"13.5.24","Female Conservatives",7,15,24,31,23
"13.5.24","Female Greens",2,4,10,28,56
"13.5.24","Female Labour",3,7,15,33,42
"13.5.24","Female Liberal Democrats",3,8,16,33,41
"13.5.24","Female Other",7,14,23,32,25
"13.5.24","Female SNP",4,8,17,33,38
"13.5.24","Male Brexit Party",30,31,22,13,5
"13.5.24","Male Conservatives",9,17,25,29,19
"13.5.24","Male Greens",2,5,12,30,51
"13.5.24","Male Labour",4,9,17,33,37
"13.5.24","Male Liberal Democrats",4,9,18,33,36
"13.5.24","Male Other",8,16,25,31,21
"13.5.24","Male SNP",4,10,19,34,34
"13.5.24","18-24 Asian",5,11,19,32,33
"13.5.24","18-24 Black",4,8,16,31,40
"13.5.24","18-24 Mixed",5,11,19,32,34
"13.5.24","18-24 Other",6,11,20,32,32
"13.5.24","18-24 White",5,10,18,32,36
"13.5.24","25-49 Asian",6,13,21,31,29
"13.5.24","25-49 Black",5,10,18,32,35
"13.5.24","25-49 Mixed",6,12,20,32,30
"13.5.24","25-49 Other",7,14,21,31,27
"13.5.24","25-49 White",6,12,20,32,31
"13.5.24","50-64 Asian",7,13,21,31,27
"13.5.24","50-64 Black",5,11,19,31,34
"13.5.24","50-64 Mixed",7,13,21,31,28
"13.5.24","50-64 Other",8,14,22,30,26
"13.5.24","50-64 White",6,12,20,31,30
"13.5.24","65+ Asian",7,14,22,30,26
"13.5.24","65+ Black",6,12,21,31,30
"13.5.24","65+ Mixed",7,14,22,31,27
"13.5.24","65+ Other",9,16,23,29,22
"13.5.24","65+ White",7,13,21,31,28
"13.5.24","18-24 Brexit Party",31,31,21,12,5
"13.5.24","18-24 Conservatives",9,17,25,30,20
"13.5.24","18-24 Greens",2,5,11,29,54
"13.5.24","18-24 Labour",3,8,16,33,41
"13.5.24","18-24 Liberal Democrats",4,8,17,33,38
"13.5.24","18-24 Other",8,16,24,31,21
"13.5.24","18-24 SNP",4,9,18,33,36
"13.5.24","25-49 Brexit Party",30,31,21,13,5
"13.5.24","25-49 Conservatives",9,17,25,30,19
"13.5.24","25-49 Greens",2,5,12,30,51
"13.5.24","25-49 Labour",4,8,17,33,38
"13.5.24","25-49 Liberal Democrats",4,9,17,33,37
"13.5.24","25-49 Other",8,16,25,30,20
"13.5.24","25-49 SNP",4,9,18,34,34
"13.5.24","50-64 Brexit Party",27,30,23,14,6
"13.5.24","50-64 Conservatives",8,16,24,31,21
"13.5.24","50-64 Greens",2,5,11,28,55
"13.5.24","50-64 Labour",3,7,16,33,41
"13.5.24","50-64 Liberal Democrats",3,8,16,33,40
"13.5.24","50-64 Other",7,15,24,32,23
"13.5.24","50-64 SNP",4,8,17,33,38
"13.5.24","65+ Brexit Party",27,30,23,14,6
"13.5.24","65+ Conservatives",8,16,24,31,22
"13.5.24","65+ Greens",2,4,10,27,57
"13.5.24","65+ Labour",3,7,15,32,42
"13.5.24","65+ Liberal Democrats",3,8,16,33,40
"13.5.24","65+ Other",7,15,23,32,24
"13.5.24","65+ SNP",4,9,17,33,37
"13.5.24","Asian Brexit Party",31,31,21,12,5
"13.5.24","Asian Conservatives",9,18,25,29,18
"13.5.24","Asian Greens",2,5,12,30,50
"13.5.24","Asian Labour",4,9,17,33,37
"13.5.24","Asian Liberal Democrats",4,9,18,33,35
"13.5.24","Asian Other",9,17,25,30,20
"13.5.24","Asian SNP",4,10,19,34,33
"13.5.24","Black Brexit Party",25,30,24,15,6
"13.5.24","Black Conservatives",7,14,23,32,23
"13.5.24","Black Greens",2,4,9,27,58
"13.5.24","Black Labour",3,7,14,32,44
"13.5.24","Black Liberal Democrats",3,7,15,32,43
"13.5.24","Black Other",6,14,23,32,25
"13.5.24","Black SNP",3,8,16,33,40
"13.5.24","Mixed Brexit Party",29,31,22,13,5
"13.5.24","Mixed Conservatives",8,17,25,30,20
"13.5.24","Mixed Greens",2,5,11,29,53
"13.5.24","Mixed Labour",4,8,17,33,39
"13.5.24","Mixed Liberal Democrats",4,9,17,33,38
"13.5.24","Mixed Other",8,16,24,31,21
"13.5.24","Mixed SNP",4,9,18,33,35
"13.5.24","Other Brexit Party",33,31,20,11,4
"13.5.24","Other Conservatives",10,19,26,28,17
"13.5.24","Other Greens",2,6,13,31,48
"13.5.24","Other Labour",4,9,18,33,35
"13.5.24","Other Liberal Democrats",4,10,19,33,33
"13.5.24","Other Other",9,18,25,29,18
"13.5.24","Other SNP",5,11,20,33,31
"13.5.24","White Brexit Party",28,30,22,14,6
"13.5.24","White Conservatives",8,16,25,31,21
"13.5.24","White Greens",2,5,11,29,54
"13.5.24","White Labour",3,8,16,33,40
"13.5.24","White Liberal Democrats",3,8,17,33,39
"13.5.24","White Other",7,15,24,31,22
"13.5.24","White SNP",4,9,18,33,36
"27.5.24","National",5,12,22,31,29
"27.5.24","Female",4,11,21,32,32
"27.5.24","Male",6,14,24,30,26
"27.5.24","18-24",4,10,20,32,33
"27.5.24","25-49",5,13,23,31,28
"27.5.24","50-64",5,13,23,31,28
"27.5.24","65+",5,13,22,30,30
"27.5.24","Asian",5,13,22,31,29
"27.5.24","Black",7,15,24,30,24
"27.5.24","Mixed",4,11,20,31,34
"27.5.24","Other",8,18,26,28,20
"27.5.24","White",5,12,22,31,30
"27.5.24","Brexit Party",12,23,28,23,12
"27.5.24","Conservatives",7,16,26,30,21
"27.5.24","Greens",1,4,10,27,57
"27.5.24","Labour",3,9,19,33,35
"27.5.24","Liberal Democrats",3,8,18,33,39
"27.5.24","Other",5,13,23,32,27
"27.5.24","SNP",4,9,20,33,34
"27.5.24","Female 18-24",4,10,20,32,34
"27.5.24","Female 25-49",5,12,22,32,30
"27.5.24","Female 50-64",5,12,22,31,29
"27.5.24","Female 65+",3,9,18,32,38
"27.5.24","Male 18-24",4,11,20,32,33
"27.5.24","Male 25-49",6,14,23,31,26
"27.5.24","Male 50-64",6,13,23,31,27
"27.5.24","Male 65+",7,16,26,29,21
"27.5.24","Female Asian",5,12,21,32,31
"27.5.24","Female Black",5,13,23,31,28
"27.5.24","Female Mixed",3,9,18,32,38
"27.5.24","Female Other",6,14,24,30,25
"27.5.24","Female White",4,11,21,32,33
"27.5.24","Male Asian",6,14,23,31,27
"27.5.24","Male Black",8,17,25,29,22
"27.5.24","Male Mixed",5,12,22,31,29
"27.5.24","Male Other",9,19,27,27,18
"27.5.24","Male White",6,14,23,31,26
"27.5.24","Female Brexit Party",10,21,28,26,15
"27.5.24","Female Conservatives",6,14,25,31,24
"27.5.24","Female Greens",1,4,10,26,60
"27.5.24","Female Labour",3,8,18,33,37
"27.5.24","Female Liberal Democrats",3,7,16,32,42
"27.5.24","Female Other",4,11,21,33,32
"27.5.24","Female SNP",3,9,19,33,37
"27.5.24","Male Brexit Party",14,25,29,22,11
"27.5.24","Male Conservatives",8,18,28,28,17
"27.5.24","Male Greens",2,4,11,28,54
"27.5.24","Male Labour",4,10,20,33,33
"27.5.24","Male Liberal Democrats",3,9,19,33,35
"27.5.24","Male Other",6,14,25,32,24
"27.5.24","Male SNP",4,10,21,33,32
"27.5.24","18-24 Asian",4,10,20,32,33
"27.5.24","18-24 Black",5,12,22,32,29
"27.5.24","18-24 Mixed",3,9,18,32,38
"27.5.24","18-24 Other",6,14,24,31,25
"27.5.24","18-24 White",4,10,20,32,34
"27.5.24","25-49 Asian",6,13,23,31,27
"27.5.24","25-49 Black",7,15,24,30,24
"27.5.24","25-49 Mixed",5,11,21,32,32
"27.5.24","25-49 Other",8,17,26,29,20
"27.5.24","25-49 White",5,13,22,31,28
"27.5.24","50-64 Asian",5,13,23,31,28
"27.5.24","50-64 Black",6,15,24,30,24
"27.5.24","50-64 Mixed",4,11,21,32,32
"27.5.24","50-64 Other",8,17,26,29,21
"27.5.24","50-64 White",5,13,22,31,29
"27.5.24","65+ Asian",5,12,22,31,30
"27.5.24","65+ Black",7,16,25,29,23
"27.5.24","65+ Mixed",4,11,20,31,34
"27.5.24","65+ Other",9,19,26,27,19
"27.5.24","65+ White",5,12,21,31,31
"27.5.24","18-24 Brexit Party",12,23,29,24,13
"27.5.24","18-24 Conservatives",7,16,27,30,20
"27.5.24","18-24 Greens",1,4,10,27,58
"27.5.24","18-24 Labour",3,9,19,33,36
"27.5.24","18-24 Liberal Democrats",3,8,17,33,39
"27.5.24","18-24 Other",5,12,23,33,27
"27.5.24","18-24 SNP",3,9,19,33,36
"27.5.24","25-49 Brexit Party",14,26,29,21,10
"27.5.24","25-49 Conservatives",9,19,28,28,17
"27.5.24","25-49 Greens",2,5,12,29,53
"27.5.24","25-49 Labour",4,10,20,33,33
"27.5.24","25-49 Liberal Democrats",3,9,19,33,35
"27.5.24","25-49 Other",6,14,25,31,23
"27.5.24","25-49 SNP",4,10,21,33,32
"27.5.24","50-64 Brexit Party",12,23,29,24,12
"27.5.24","50-64 Conservatives",7,16,27,30,20
"27.5.24","50-64 Greens",1,4,10,27,58
"27.5.24","50-64 Labour",3,8,18,33,37
"27.5.24","50-64 Liberal Democrats",3,8,17,33,39
"27.5.24","50-64 Other",5,12,23,33,27
"27.5.24","50-64 SNP",3,9,19,33,36
"27.5.24","65+ Brexit Party",12,22,28,25,14
"27.5.24","65+ Conservatives",7,15,25,30,23
"27.5.24","65+ Greens",1,3,8,23,65
"27.5.24","65+ Labour",3,8,16,31,42
"27.5.24","65+ Liberal Democrats",3,7,16,31,43
"27.5.24","65+ Other",5,11,21,32,31
"27.5.24","65+ SNP",3,9,18,32,38
"27.5.24","Asian Brexit Party",13,24,29,23,12
"27.5.24","Asian Conservatives",8,17,27,29,19
"27.5.24","Asian Greens",2,4,11,28,55
"27.5.24","Asian Labour",4,9,20,33,34
"27.5.24","Asian Liberal Democrats",3,8,18,33,37
"27.5.24","Asian Other",5,13,24,32,25
"27.5.24","Asian SNP",4,10,20,33,33
"27.5.24","Black Brexit Party",15,26,28,20,10
"27.5.24","Black Conservatives",9,19,28,27,17
"27.5.24","Black Greens",2,5,12,29,52
"27.5.24","Black Labour",4,11,21,33,31
"27.5.24","Black Liberal Democrats",4,10,20,33,33
"27.5.24","Black Other",6,15,25,31,22
"27.5.24","Black SNP",4,11,22,33,30
"27.5.24","Mixed Brexit Party",10,20,28,26,16
"27.5.24","Mixed Conservatives",6,14,24,31,25
"27.5.24","Mixed Greens",1,3,8,24,63
"27.5.24","Mixed Labour",3,7,17,32,41
"27.5.24","Mixed Liberal Democrats",2,6,15,31,45
"27.5.24","Mixed Other",4,10,21,33,33
"27.5.24","Mixed SNP",3,8,17,32,40
"27.5.24","Other Brexit Party",18,29,27,18,8
"27.5.24","Other Conservatives",11,22,28,25,14
"27.5.24","Other Greens",2,6,14,31,47
"27.5.24","Other Labour",5,13,24,32,26
"27.5.24","Other Liberal Democrats",5,12,22,33,29
"27.5.24","Other Other",8,17,27,29,19
"27.5.24","Other SNP",5,13,24,32,25
"27.5.24","White Brexit Party",12,23,28,24,13
"27.5.24","White Conservatives",7,16,26,30,21
"27.5.24","White Greens",1,4,10,27,58
"27.5.24","White Labour",3,9,19,33,36
"27.5.24","White Liberal Democrats",3,8,17,33,39
"27.5.24","White Other",5,12,23,32,27
"27.5.24","White SNP",3,9,19,33,35
"10.6.24","National",6,12,20,30,31
"10.6.24","Female",5,11,19,30,34
"10.6.24","Male",7,13,21,30,29
"10.6.24","18-24",4,9,17,30,41
"10.6.24","25-49",6,12,20,30,32
"10.6.24","50-64",6,13,21,30,31
"10.6.24","65+",7,14,22,30,28
"10.6.24","Asian",6,13,21,30,30
"10.6.24","Black",7,13,21,30,29
"10.6.24","Mixed",6,12,20,30,33
"10.6.24","Other",5,11,20,30,34
"10.6.24","White",6,12,20,30,32
"10.6.24","Brexit Party",16,25,27,21,11
"10.6.24","Conservatives",9,17,25,29,21
"10.6.24","Greens",2,4,10,25,59
"10.6.24","Labour",3,8,16,31,41
"10.6.24","Liberal Democrats",3,7,15,31,44
"10.6.24","Other",10,18,26,28,18
"10.6.24","SNP",4,9,18,32,36
"10.6.24","Female 18-24",3,6,13,29,49
"10.6.24","Female 25-49",6,12,20,30,33
"10.6.24","Female 50-64",5,11,19,30,35
"10.6.24","Female 65+",6,13,21,30,30
"10.6.24","Male 18-24",6,12,20,30,33
"10.6.24","Male 25-49",6,12,21,30,31
"10.6.24","Male 50-64",7,14,22,29,27
"10.6.24","Male 65+",7,15,23,29,26
"10.6.24","Female Asian",6,12,20,30,33
"10.6.24","Female Black",6,12,20,30,33
"10.6.24","Female Mixed",5,11,19,30,36
"10.6.24","Female Other",4,10,18,30,38
"10.6.24","Female White",5,11,19,30,34
"10.6.24","Male Asian",7,14,22,30,28
"10.6.24","Male Black",7,15,22,29,26
"10.6.24","Male Mixed",6,13,21,30,30
"10.6.24","Male Other",6,12,21,30,31
"10.6.24","Male White",7,13,21,30,29
"10.6.24","Female Brexit Party",14,23,27,23,13
"10.6.24","Female Conservatives",8,16,24,30,22
"10.6.24","Female Greens",1,4,9,24,62
"10.6.24","Female Labour",3,7,15,31,43
"10.6.24","Female Liberal Democrats",3,7,14,30,46
"10.6.24","Female Other",9,17,25,29,20
"10.6.24","Female SNP",4,9,17,32,38
"10.6.24","Male Brexit Party",17,25,27,21,11
"10.6.24","Male Conservatives",9,18,26,28,19
"10.6.24","Male Greens",2,4,11,27,56
"10.6.24","Male Labour",4,9,17,32,38
"10.6.24","Male Liberal Democrats",3,8,16,32,41
"10.6.24","Male Other",10,19,26,27,17
"10.6.24","Male SNP",4,10,19,32,34
"10.6.24","18-24 Asian",5,10,18,30,38
"10.6.24","18-24 Black",4,10,17,30,39
"10.6.24","18-24 Mixed",4,8,16,29,42
"10.6.24","18-24 Other",3,8,15,29,45
"10.6.24","18-24 White",4,9,17,30,41
"10.6.24","25-49 Asian",6,13,21,30,30
"10.6.24","25-49 Black",6,13,21,30,30
"10.6.24","25-49 Mixed",5,11,19,30,34
"10.6.24","25-49 Other",5,11,19,30,35
"10.6.24","25-49 White",6,12,20,30,32
"10.6.24","50-64 Asian",7,14,21,29,29
"10.6.24","50-64 Black",7,13,21,29,29
"10.6.24","50-64 Mixed",6,12,20,30,33
"10.6.24","50-64 Other",5,11,19,30,34
"10.6.24","50-64 White",6,12,21,30,31
"10.6.24","65+ Asian",7,15,23,29,26
"10.6.24","65+ Black",8,15,23,29,25
"10.6.24","65+ Mixed",6,13,21,30,30
"10.6.24","65+ Other",6,13,21,30,30
"10.6.24","65+ White",7,14,22,30,28
"10.6.24","18-24 Brexit Party",17,25,27,21,11
"10.6.24","18-24 Conservatives",8,16,24,29,22
"10.6.24","18-24 Greens",1,4,9,23,63
"10.6.24","18-24 Labour",3,7,14,30,46
"10.6.24","18-24 Liberal Democrats",3,6,14,30,48
"10.6.24","18-24 Other",9,17,25,28,20
"10.6.24","18-24 SNP",4,8,17,31,40
"10.6.24","25-49 Brexit Party",17,26,27,21,11
"10.6.24","25-49 Conservatives",9,18,26,28,19
"10.6.24","25-49 Greens",2,4,10,27,57
"10.6.24","25-49 Labour",4,9,17,32,38
"10.6.24","25-49 Liberal Democrats",3,8,16,32,41
"10.6.24","25-49 Other",11,19,26,27,17
"10.6.24","25-49 SNP",4,10,19,32,34
"10.6.24","50-64 Brexit Party",16,24,27,22,12
"10.6.24","50-64 Conservatives",8,16,25,29,21
"10.6.24","50-64 Greens",2,4,9,25,60
"10.6.24","50-64 Labour",3,8,16,31,42
"10.6.24","50-64 Liberal Democrats",3,7,15,31,45
"10.6.24","50-64 Other",10,19,26,27,18
"10.6.24","50-64 SNP",4,9,18,32,38
"10.6.24","65+ Brexit Party",15,24,27,22,12
"10.6.24","65+ Conservatives",8,16,25,29,21
"10.6.24","65+ Greens",2,4,9,25,61
"10.6.24","65+ Labour",3,8,16,31,42
"10.6.24","65+ Liberal Democrats",3,7,15,31,45
"10.6.24","65+ Other",9,18,26,28,19
"10.6.24","65+ SNP",4,9,18,32,37
"10.6.24","Asian Brexit Party",18,26,26,20,10
"10.6.24","Asian Conservatives",10,18,26,28,18
"10.6.24","Asian Greens",2,5,11,27,56
"10.6.24","Asian Labour",4,9,18,32,38
"10.6.24","Asian Liberal Democrats",3,8,16,32,41
"10.6.24","Asian Other",11,20,26,26,16
"10.6.24","Asian SNP",5,10,20,32,33
"10.6.24","Black Brexit Party",17,26,26,20,10
"10.6.24","Black Conservatives",9,18,26,28,19
"10.6.24","Black Greens",2,4,10,26,57
"10.6.24","Black Labour",4,8,17,32,39
"10.6.24","Black Liberal Democrats",3,8,16,31,41
"10.6.24","Black Other",11,20,26,27,17
"10.6.24","Black SNP",4,10,19,32,34
"10.6.24","Mixed Brexit Party",14,23,27,23,13
"10.6.24","Mixed Conservatives",8,15,24,30,23
"10.6.24","Mixed Greens",1,4,9,24,62
"10.6.24","Mixed Labour",3,7,15,31,44
"10.6.24","Mixed Liberal Democrats",3,6,14,30,47
"10.6.24","Mixed Other",9,17,25,29,20
"10.6.24","Mixed SNP",4,8,17,32,39
"10.6.24","Other Brexit Party",14,23,27,23,13
"10.6.24","Other Conservatives",7,15,24,30,23
"10.6.24","Other Greens",1,3,8,23,63
"10.6.24","Other Labour",3,7,15,31,45
"10.6.24","Other Liberal Democrats",3,6,14,30,48
"10.6.24","Other Other",8,17,25,29,21
"10.6.24","Other SNP",3,8,17,32,40
"10.6.24","White Brexit Party",16,25,27,22,11
"10.6.24","White Conservatives",8,17,25,29,21
"10.6.24","White Greens",2,4,10,25,59
"10.6.24","White Labour",3,8,16,31,41
"10.6.24","White Liberal Democrats",3,7,15,31,44
"10.6.24","White Other",10,18,26,28,18
"10.6.24","White SNP",4,9,18,32,36
"24.6.24","National",6,11,21,30,32
"24.6.24","Female",5,10,20,30,36
"24.6.24","Male",7,13,23,30,29
"24.6.24","18-24",4,9,18,30,38
"24.6.24","25-49",6,11,21,30,32
"24.6.24","50-64",6,13,23,30,29
"24.6.24","65+",6,11,21,29,32
"24.6.24","Asian",6,12,22,30,30
"24.6.24","Black",5,11,21,30,33
"24.6.24","Mixed",2,5,12,27,54
"24.6.24","Other",6,12,22,30,30
"24.6.24","White",6,11,22,30,31
"24.6.24","Brexit Party",12,20,28,24,15
"24.6.24","Conservatives",8,15,26,29,22
"24.6.24","Greens",3,6,14,30,48
"24.6.24","Labour",3,7,17,31,42
"24.6.24","Liberal Democrats",4,8,18,31,40
"24.6.24","Other",7,13,24,30,25
"24.6.24","SNP",4,9,19,32,37
"24.6.24","Female 18-24",3,7,16,30,43
"24.6.24","Female 25-49",5,10,20,30,34
"24.6.24","Female 50-64",6,12,22,30,30
"24.6.24","Female 65+",4,9,18,30,39
"24.6.24","Male 18-24",5,10,20,30,34
"24.6.24","Male 25-49",6,12,22,30,30
"24.6.24","Male 50-64",7,13,23,29,28
"24.6.24","Male 65+",7,14,24,29,26
"24.6.24","Female Asian",5,11,21,30,33
"24.6.24","Female Black",4,9,19,30,38
"24.6.24","Female Mixed",2,4,10,25,59
"24.6.24","Female Other",5,10,20,30,36
"24.6.24","Female White",5,10,20,30,35
"24.6.24","Male Asian",7,13,23,30,27
"24.6.24","Male Black",6,12,22,30,29
"24.6.24","Male Mixed",3,6,14,28,48
"24.6.24","Male Other",7,14,24,29,26
"24.6.24","Male White",7,13,23,30,28
"24.6.24","Female Brexit Party",10,18,27,26,18
"24.6.24","Female Conservatives",7,13,24,30,25
"24.6.24","Female Greens",2,5,13,29,50
"24.6.24","Female Labour",3,6,16,30,45
"24.6.24","Female Liberal Democrats",3,7,16,31,43
"24.6.24","Female Other",6,11,22,31,30
"24.6.24","Female SNP",4,8,18,31,40
"24.6.24","Male Brexit Party",13,22,28,23,14
"24.6.24","Male Conservatives",9,17,27,28,19
"24.6.24","Male Greens",3,7,16,31,44
"24.6.24","Male Labour",4,8,18,31,39
"24.6.24","Male Liberal Democrats",4,9,19,32,37
"24.6.24","Male Other",8,15,26,30,23
"24.6.24","Male SNP",4,9,20,32,35
"24.6.24","18-24 Asian",5,10,20,30,35
"24.6.24","18-24 Black",4,8,18,30,40
"24.6.24","18-24 Mixed",2,4,10,24,60
"24.6.24","18-24 Other",4,9,19,30,37
"24.6.24","18-24 White",4,9,19,30,37
"24.6.24","25-49 Asian",6,12,22,30,30
"24.6.24","25-49 Black",5,10,20,30,34
"24.6.24","25-49 Mixed",2,5,12,26,54
"24.6.24","25-49 Other",6,11,21,30,32
"24.6.24","25-49 White",6,11,21,30,32
"24.6.24","50-64 Asian",7,13,23,29,27
"24.6.24","50-64 Black",6,11,22,30,31
"24.6.24","50-64 Mixed",3,6,14,28,50
"24.6.24","50-64 Other",7,13,23,30,28
"24.6.24","50-64 White",7,13,23,30,28
"24.6.24","65+ Asian",6,12,22,29,30
"24.6.24","65+ Black",6,12,22,30,30
"24.6.24","65+ Mixed",2,5,13,27,53
"24.6.24","65+ Other",7,13,23,29,27
"24.6.24","65+ White",6,12,22,30,31
"24.6.24","18-24 Brexit Party",13,21,28,24,14
"24.6.24","18-24 Conservatives",8,15,26,29,22
"24.6.24","18-24 Greens",2,6,14,29,49
"24.6.24","18-24 Labour",3,7,16,30,45
"24.6.24","18-24 Liberal Democrats",3,7,17,31,41
"24.6.24","18-24 Other",7,13,24,30,25
"24.6.24","18-24 SNP",4,8,18,31,39
"24.6.24","25-49 Brexit Party",13,22,28,23,13
"24.6.24","25-49 Conservatives",9,17,27,28,20
"24.6.24","25-49 Greens",3,6,15,30,45
"24.6.24","25-49 Labour",3,8,17,31,40
"24.6.24","25-49 Liberal Democrats",4,8,19,32,37
"24.6.24","25-49 Other",8,15,26,30,23
"24.6.24","25-49 SNP",4,9,20,32,35
"24.6.24","50-64 Brexit Party",13,21,28,24,14
"24.6.24","50-64 Conservatives",9,16,27,28,20
"24.6.24","50-64 Greens",3,6,15,30,46
"24.6.24","50-64 Labour",3,7,17,31,41
"24.6.24","50-64 Liberal Democrats",4,8,18,32,38
"24.6.24","50-64 Other",7,14,25,30,23
"24.6.24","50-64 SNP",4,9,19,32,36
"24.6.24","65+ Brexit Party",11,18,27,26,18
"24.6.24","65+ Conservatives",7,13,24,30,26
"24.6.24","65+ Greens",2,4,11,26,56
"24.6.24","65+ Labour",3,6,14,29,49
"24.6.24","65+ Liberal Democrats",3,7,16,30,45
"24.6.24","65+ Other",6,12,22,31,30
"24.6.24","65+ SNP",3,7,17,30,42
"24.6.24","Asian Brexit Party",14,22,28,23,13
"24.6.24","Asian Conservatives",9,17,27,28,19
"24.6.24","Asian Greens",3,7,16,31,44
"24.6.24","Asian Labour",4,8,18,32,39
"24.6.24","Asian Liberal Democrats",4,9,19,32,36
"24.6.24","Asian Other",8,15,26,29,22
"24.6.24","Asian SNP",4,9,20,32,34
"24.6.24","Black Brexit Party",12,20,28,25,16
"24.6.24","Black Conservatives",8,15,26,30,23
"24.6.24","Black Greens",2,5,14,29,50
"24.6.24","Black Labour",3,6,16,31,45
"24.6.24","Black Liberal Democrats",3,7,17,31,41
"24.6.24","Black Other",6,13,24,31,26
"24.6.24","Black SNP",4,8,18,32,39
"24.6.24","Mixed Brexit Party",5,10,21,31,32
"24.6.24","Mixed Conservatives",3,7,16,30,43
"24.6.24","Mixed Greens",1,2,7,19,71
"24.6.24","Mixed Labour",1,3,8,22,66
"24.6.24","Mixed Liberal Democrats",1,3,9,23,64
"24.6.24","Mixed Other",3,6,14,29,48
"24.6.24","Mixed SNP",2,4,10,24,61
"24.6.24","Other Brexit Party",13,21,28,24,14
"24.6.24","Other Conservatives",9,16,26,28,21
