"Date","Demographic.Level","Never","Rarely","Sometimes","Very.often","Always"
"29.4.24","25-49 Liberal Democrats",36,28,23,10,3
"29.4.24","25-49 Other",38,28,22,10,2
"29.4.24","25-49 SNP",40,28,21,9,2
"29.4.24","50-64 Brexit Party",76,15,7,2,0
"29.4.24","50-64 Conservatives",42,28,20,8,2
"29.4.24","50-64 Greens",48,27,17,7,2
"29.4.24","50-64 Labour",48,27,17,7,2
"29.4.24","50-64 Liberal Democrats",51,26,16,6,1
"29.4.24","50-64 Other",52,26,16,6,1
"29.4.24","50-64 SNP",55,25,14,5,1
"29.4.24","65+ Brexit Party",86,9,4,1,0
"29.4.24","65+ Conservatives",58,23,13,5,1
"29.4.24","65+ Greens",64,21,11,4,1
"29.4.24","65+ Labour",64,21,11,4,1
"29.4.24","65+ Liberal Democrats",66,20,10,3,1
"29.4.24","65+ Other",69,19,9,3,1
"29.4.24","65+ SNP",69,19,9,3,1
"29.4.24","Asian Brexit Party",56,24,14,5,1
"29.4.24","Asian Conservatives",24,25,29,17,5
"29.4.24","Asian Greens",24,26,29,16,5
"29.4.24","Asian Labour",24,26,30,16,5
"29.4.24","Asian Liberal Democrats",27,27,28,14,4
"29.4.24","Asian Other",30,27,26,13,3
"29.4.24","Asian SNP",29,27,27,13,4
"29.4.24","Black Brexit Party",58,23,13,5,1
"29.4.24","Black Conservatives",25,26,28,16,5
"29.4.24","Black Greens",23,25,30,18,5
"29.4.24","Black Labour",22,24,30,18,5
"29.4.24","Black Liberal Democrats",28,26,27,15,4
"29.4.24","Black Other",32,27,25,13,3
"29.4.24","Black SNP",28,26,27,14,4
"29.4.24","Mixed Brexit Party",84,11,4,1,0
"29.4.24","Mixed Conservatives",56,23,14,5,1
"29.4.24","Mixed Greens",52,25,16,6,1
"29.4.24","Mixed Labour",51,25,17,6,1
"29.4.24","Mixed Liberal Democrats",59,22,13,5,1
"29.4.24","Mixed Other",63,20,11,4,1
"29.4.24","Mixed SNP",58,23,13,5,1
"29.4.24","Other Brexit Party",84,10,4,1,0
"29.4.24","Other Conservatives",56,24,14,5,1
"29.4.24","Other Greens",51,25,16,6,1
"29.4.24","Other Labour",51,25,16,6,1
"29.4.24","Other Liberal Democrats",59,22,13,5,1
"29.4.24","Other Other",63,21,11,4,1
"29.4.24","Other SNP",59,22,13,5,1
"29.4.24","White Brexit Party",77,14,6,2,0
"29.4.24","White Conservatives",46,26,19,8,2
"29.4.24","White Greens",44,27,19,8,2
"29.4.24","White Labour",43,27,20,8,2
"29.4.24","White Liberal Democrats",49,26,17,7,2
"29.4.24","White Other",53,24,15,6,1
"29.4.24","White SNP",50,25,17,6,1
"13.5.24","National",42,25,21,9,3
"13.5.24","Female",45,25,20,8,2
"13.5.24","Male",39,26,23,10,3
"13.5.24","18-24",27,26,28,13,5
"13.5.24","25-49",31,27,27,11,4
"13.5.24","50-64",45,26,19,7,2
"13.5.24","65+",58,22,13,4,1
"13.5.24","Asian",26,25,29,14,5
"13.5.24","Black",18,21,32,20,9
"13.5.24","Mixed",40,26,22,9,3
"13.5.24","Other",42,26,21,8,3
"13.5.24","White",45,26,20,7,2
"13.5.24","Brexit Party",70,17,9,3,1
"13.5.24","Conservatives",43,25,21,8,3
"13.5.24","Greens",43,26,21,8,3
"13.5.24","Labour",39,26,22,9,3
"13.5.24","Liberal Democrats",40,26,22,9,3
"13.5.24","Other",43,25,21,8,3
"13.5.24","SNP",37,26,24,10,3
"13.5.24","Female 18-24",28,27,28,13,5
"13.5.24","Female 25-49",34,27,25,10,3
"13.5.24","Female 50-64",49,26,18,6,2
"13.5.24","Female 65+",62,21,12,4,1
"13.5.24","Male 18-24",26,26,29,14,5
"13.5.24","Male 25-49",28,26,28,13,5
"13.5.24","Male 50-64",42,27,21,8,2
"13.5.24","Male 65+",55,23,15,5,2
"13.5.24","Female Asian",29,26,28,13,4
"13.5.24","Female Black",17,21,32,21,9
"13.5.24","Female Mixed",42,26,21,8,3
"13.5.24","Female Other",41,26,22,8,3
"13.5.24","Female White",48,25,18,6,2
"13.5.24","Male Asian",24,25,30,16,6
"13.5.24","Male Black",18,21,31,20,9
"13.5.24","Male Mixed",37,26,24,10,3
"13.5.24","Male Other",43,26,21,8,3
"13.5.24","Male White",41,26,22,8,3
"13.5.24","Female Brexit Party",75,15,7,2,1
"13.5.24","Female Conservatives",46,25,19,7,2
"13.5.24","Female Greens",47,25,19,7,2
"13.5.24","Female Labour",42,26,21,8,3
"13.5.24","Female Liberal Democrats",44,25,20,8,3
"13.5.24","Female Other",50,24,18,6,2
"13.5.24","Female SNP",40,26,22,9,3
"13.5.24","Male Brexit Party",67,19,10,3,1
"13.5.24","Male Conservatives",39,26,23,9,3
"13.5.24","Male Greens",39,26,23,9,3
"13.5.24","Male Labour",36,26,24,10,3
"13.5.24","Male Liberal Democrats",37,26,24,10,3
"13.5.24","Male Other",40,26,22,9,3
"13.5.24","Male SNP",34,26,25,11,4
"13.5.24","18-24 Asian",19,24,33,18,7
"13.5.24","18-24 Black",9,15,33,29,14
"13.5.24","18-24 Mixed",22,25,31,16,6
"13.5.24","18-24 Other",25,26,30,14,5
"13.5.24","18-24 White",31,28,27,11,4
"13.5.24","25-49 Asian",22,25,32,16,6
"13.5.24","25-49 Black",11,17,33,27,13
"13.5.24","25-49 Mixed",25,26,30,14,5
"13.5.24","25-49 Other",28,27,28,12,4
"13.5.24","25-49 White",34,28,25,10,3
"13.5.24","50-64 Asian",33,28,26,10,3
"13.5.24","50-64 Black",18,22,33,19,7
"13.5.24","50-64 Mixed",38,28,23,9,3
"13.5.24","50-64 Other",41,28,22,8,2
"13.5.24","50-64 White",48,26,18,6,2
"13.5.24","65+ Asian",48,26,18,6,2
"13.5.24","65+ Black",27,27,29,13,4
"13.5.24","65+ Mixed",52,25,16,5,2
"13.5.24","65+ Other",55,24,15,5,1
"13.5.24","65+ White",63,21,12,3,1
"13.5.24","18-24 Brexit Party",51,25,17,6,2
"13.5.24","18-24 Conservatives",23,25,30,15,6
"13.5.24","18-24 Greens",31,27,27,12,4
"13.5.24","18-24 Labour",29,27,28,13,4
"13.5.24","18-24 Liberal Democrats",26,26,29,14,5
"13.5.24","18-24 Other",27,26,29,14,5
"13.5.24","18-24 SNP",25,26,29,14,5
"13.5.24","25-49 Brexit Party",57,23,14,4,1
"13.5.24","25-49 Conservatives",28,26,28,13,5
"13.5.24","25-49 Greens",35,27,24,10,3
"13.5.24","25-49 Labour",33,27,25,11,4
"13.5.24","25-49 Liberal Democrats",30,27,27,12,4
"13.5.24","25-49 Other",30,27,27,12,4
"13.5.24","25-49 SNP",30,27,27,12,4
"13.5.24","50-64 Brexit Party",71,17,8,2,1
"13.5.24","50-64 Conservatives",42,27,21,8,2
"13.5.24","50-64 Greens",51,25,17,5,2
"13.5.24","50-64 Labour",49,26,18,6,2
"13.5.24","50-64 Liberal Democrats",45,27,19,7,2
"13.5.24","50-64 Other",45,27,20,7,2
"13.5.24","50-64 SNP",45,27,19,7,2
"13.5.24","65+ Brexit Party",81,12,5,1,0
"13.5.24","65+ Conservatives",56,23,14,5,1
"13.5.24","65+ Greens",66,20,11,3,1
"13.5.24","65+ Labour",63,21,12,4,1
"13.5.24","65+ Liberal Democrats",59,22,13,4,1
"13.5.24","65+ Other",60,22,13,4,1
"13.5.24","65+ SNP",58,23,14,4,1
"13.5.24","Asian Brexit Party",54,24,16,5,2
"13.5.24","Asian Conservatives",26,25,29,14,5
"13.5.24","Asian Greens",29,26,28,13,4
"13.5.24","Asian Labour",26,26,30,14,5
"13.5.24","Asian Liberal Democrats",25,25,30,15,5
"13.5.24","Asian Other",27,25,29,14,5
"13.5.24","Asian SNP",23,25,31,16,6
"13.5.24","Black Brexit Party",43,26,21,8,3
"13.5.24","Black Conservatives",19,22,32,20,8
"13.5.24","Black Greens",18,21,32,20,8
"13.5.24","Black Labour",16,20,32,22,10
"13.5.24","Black Liberal Democrats",17,21,32,21,9
"13.5.24","Black Other",19,22,31,19,8
"13.5.24","Black SNP",15,19,32,23,10
"13.5.24","Mixed Brexit Party",69,18,10,3,1
"13.5.24","Mixed Conservatives",42,26,21,8,3
"13.5.24","Mixed Greens",40,26,23,9,3
"13.5.24","Mixed Labour",36,26,25,10,3
"13.5.24","Mixed Liberal Democrats",38,26,23,10,3
"13.5.24","Mixed Other",42,25,21,8,3
"13.5.24","Mixed SNP",34,26,26,11,4
"13.5.24","Other Brexit Party",72,17,9,2,1
"13.5.24","Other Conservatives",44,26,20,8,2
"13.5.24","Other Greens",42,26,21,8,3
"13.5.24","Other Labour",39,26,23,9,3
"13.5.24","Other Liberal Democrats",41,26,22,9,3
"13.5.24","Other Other",45,25,20,7,2
"13.5.24","Other SNP",38,26,24,10,3
"13.5.24","White Brexit Party",73,16,8,2,1
"13.5.24","White Conservatives",46,25,19,7,2
"13.5.24","White Greens",47,26,19,7,2
"13.5.24","White Labour",43,26,21,8,2
"13.5.24","White Liberal Democrats",43,26,21,8,2
"13.5.24","White Other",47,25,19,7,2
"13.5.24","White SNP",40,26,22,8,3
"27.5.24","National",42,27,21,8,2
"27.5.24","Female",46,27,19,6,1
"27.5.24","Male",39,27,23,9,2
"27.5.24","18-24",31,28,27,11,3
"27.5.24","25-49",33,28,26,10,3
"27.5.24","50-64",48,27,18,6,1
"27.5.24","65+",54,25,15,5,1
"27.5.24","Asian",21,26,33,16,4
"27.5.24","Black",15,22,35,21,6
"27.5.24","Mixed",44,28,20,6,1
"27.5.24","Other",40,28,22,8,2
"27.5.24","White",46,28,19,6,1
"27.5.24","Brexit Party",52,25,17,5,1
"27.5.24","Conservatives",44,27,20,7,2
"27.5.24","Greens",44,27,20,7,2
"27.5.24","Labour",40,28,22,8,2
"27.5.24","Liberal Democrats",42,27,21,8,2
"27.5.24","Other",50,26,17,6,1
"27.5.24","SNP",34,28,25,10,3
"27.5.24","Female 18-24",32,29,26,10,3
"27.5.24","Female 25-49",40,29,22,8,2
"27.5.24","Female 50-64",48,27,18,6,1
"27.5.24","Female 65+",57,24,14,4,1
"27.5.24","Male 18-24",30,28,27,11,3
"27.5.24","Male 25-49",27,28,29,13,3
"27.5.24","Male 50-64",48,27,18,6,1
"27.5.24","Male 65+",51,26,17,5,1
"27.5.24","Female Asian",24,28,31,13,3
"27.5.24","Female Black",16,23,35,20,6
"27.5.24","Female Mixed",47,28,18,6,1
"27.5.24","Female Other",41,29,22,7,2
"27.5.24","Female White",50,27,17,5,1
"27.5.24","Male Asian",19,24,34,18,5
"27.5.24","Male Black",15,22,35,22,7
"27.5.24","Male Mixed",42,28,21,7,2
"27.5.24","Male Other",40,28,22,8,2
"27.5.24","Male White",43,28,21,7,2
"27.5.24","Female Brexit Party",57,24,14,4,1
"27.5.24","Female Conservatives",47,27,18,6,1
"27.5.24","Female Greens",48,27,18,6,1
"27.5.24","Female Labour",44,27,20,7,2
"27.5.24","Female Liberal Democrats",46,27,19,6,1
"27.5.24","Female Other",55,24,15,5,1
"27.5.24","Female SNP",38,28,23,9,2
"27.5.24","Male Brexit Party",49,26,18,6,1
"27.5.24","Male Conservatives",41,27,22,8,2
"27.5.24","Male Greens",40,27,23,8,2
"27.5.24","Male Labour",36,28,24,9,2
"27.5.24","Male Liberal Democrats",38,27,23,9,2
"27.5.24","Male Other",47,26,19,7,2
"27.5.24","Male SNP",31,27,27,12,3
"27.5.24","18-24 Asian",17,24,36,19,5
"27.5.24","18-24 Black",10,17,36,28,9
"27.5.24","18-24 Mixed",31,30,27,10,2
"27.5.24","18-24 Other",28,29,29,11,3
"27.5.24","18-24 White",35,30,24,8,2
"27.5.24","25-49 Asian",18,25,35,18,5
"27.5.24","25-49 Black",11,18,36,27,9
"27.5.24","25-49 Mixed",33,29,26,9,2
"27.5.24","25-49 Other",29,29,28,11,3
"27.5.24","25-49 White",37,29,24,8,2
"27.5.24","50-64 Asian",28,29,29,11,3
"27.5.24","50-64 Black",17,24,35,18,5
"27.5.24","50-64 Mixed",47,28,18,5,1
"27.5.24","50-64 Other",42,29,21,6,1
"27.5.24","50-64 White",51,27,16,5,1
"27.5.24","65+ Asian",34,30,25,9,2
"27.5.24","65+ Black",21,27,33,15,4
"27.5.24","65+ Mixed",54,26,15,4,1
"27.5.24","65+ Other",49,28,17,5,1
"27.5.24","65+ White",58,24,13,3,1
"27.5.24","18-24 Brexit Party",36,29,24,9,2
"27.5.24","18-24 Conservatives",29,28,28,12,3
"27.5.24","18-24 Greens",34,29,25,10,2
"27.5.24","18-24 Labour",32,29,26,10,3
"27.5.24","18-24 Liberal Democrats",31,28,27,11,3
"27.5.24","18-24 Other",37,29,24,9,2
"27.5.24","18-24 SNP",26,28,30,13,4
"27.5.24","25-49 Brexit Party",38,28,23,9,2
"27.5.24","25-49 Conservatives",31,28,27,11,3
"27.5.24","25-49 Greens",37,28,24,9,2
"27.5.24","25-49 Labour",35,28,25,10,2
"27.5.24","25-49 Liberal Democrats",33,28,26,10,3
"27.5.24","25-49 Other",37,28,23,9,2
"27.5.24","25-49 SNP",28,28,28,12,3
"27.5.24","50-64 Brexit Party",56,25,14,4,1
"27.5.24","50-64 Conservatives",47,28,19,6,1
"27.5.24","50-64 Greens",53,26,16,5,1
"27.5.24","50-64 Labour",50,27,17,5,1
"27.5.24","50-64 Liberal Democrats",49,27,18,5,1
"27.5.24","50-64 Other",55,25,14,4,1
"27.5.24","50-64 SNP",43,29,21,7,2
"27.5.24","65+ Brexit Party",61,22,12,3,1
"27.5.24","65+ Conservatives",53,26,16,5,1
"27.5.24","65+ Greens",60,23,13,4,1
"27.5.24","65+ Labour",57,24,14,4,1
"27.5.24","65+ Liberal Democrats",55,25,15,4,1
"27.5.24","65+ Other",62,22,12,3,1
"27.5.24","65+ SNP",48,27,18,6,1
"27.5.24","Asian Brexit Party",28,28,29,12,3
"27.5.24","Asian Conservatives",22,26,32,16,4
"27.5.24","Asian Greens",23,27,32,14,4
"27.5.24","Asian Labour",21,26,33,16,4
"27.5.24","Asian Liberal Democrats",21,26,33,16,4
"27.5.24","Asian Other",27,28,30,13,3
"27.5.24","Asian SNP",16,23,35,20,6
"27.5.24","Black Brexit Party",22,26,32,16,4
"27.5.24","Black Conservatives",16,23,35,20,6
"27.5.24","Black Greens",16,23,35,21,6
"27.5.24","Black Labour",14,21,35,22,7
"27.5.24","Black Liberal Democrats",15,22,35,21,6
"27.5.24","Black Other",20,25,33,17,5
"27.5.24","Black SNP",11,19,35,26,9
"27.5.24","Mixed Brexit Party",54,25,15,4,1
"27.5.24","Mixed Conservatives",46,28,19,6,1
"27.5.24","Mixed Greens",45,28,20,6,1
"27.5.24","Mixed Labour",41,28,22,7,2
"27.5.24","Mixed Liberal Democrats",44,28,20,7,1
"27.5.24","Mixed Other",53,26,16,5,1
"27.5.24","Mixed SNP",35,29,25,9,2
"27.5.24","Other Brexit Party",50,27,17,5,1
"27.5.24","Other Conservatives",42,28,21,7,2
"27.5.24","Other Greens",40,28,22,7,2
"27.5.24","Other Labour",37,29,24,8,2
"27.5.24","Other Liberal Democrats",40,28,22,8,2
"27.5.24","Other Other",48,27,18,6,1
"27.5.24","Other SNP",32,28,27,10,2
"27.5.24","White Brexit Party",56,25,14,4,1
"27.5.24","White Conservatives",48,27,18,6,1
"27.5.24","White Greens",48,27,18,5,1
"27.5.24","White Labour",44,28,20,6,1
"27.5.24","White Liberal Democrats",46,28,19,6,1
"27.5.24","White Other",54,25,15,4,1
"27.5.24","White SNP",38,29,23,8,2
"10.6.24","National",43,25,21,9,3
"10.6.24","Female",48,24,18,7,2
"10.6.24","Male",38,25,23,11,3
"10.6.24","18-24",28,26,27,14,4
"10.6.24","25-49",34,26,25,12,3
"10.6.24","50-64",48,25,18,7,2
"10.6.24","65+",57,22,14,5,1
"10.6.24","Asian",26,25,29,15,5
"10.6.24","Black",19,22,31,21,8
"10.6.24","Mixed",34,25,25,12,4
"10.6.24","Other",50,24,17,7,2
"10.6.24","White",46,25,19,8,2
"10.6.24","Brexit Party",53,23,16,6,2
"10.6.24","Conservatives",44,25,20,9,3
"10.6.24","Greens",45,25,20,8,2
"10.6.24","Labour",41,25,21,9,3
"10.6.24","Liberal Democrats",39,25,23,10,3
"10.6.24","Other",57,22,14,5,1
"10.6.24","SNP",50,24,17,7,2
"10.6.24","Female 18-24",31,26,26,13,4
"10.6.24","Female 25-49",39,26,22,9,3
"10.6.24","Female 50-64",50,25,17,6,2
"10.6.24","Female 65+",65,20,11,4,1
"10.6.24","Male 18-24",26,25,28,15,5
"10.6.24","Male 25-49",28,26,28,14,4
"10.6.24","Male 50-64",45,26,19,8,2
"10.6.24","Male 65+",50,24,17,7,2
"10.6.24","Female Asian",31,26,27,13,4
"10.6.24","Female Black",21,22,31,20,7
"10.6.24","Female Mixed",40,25,22,10,3
"10.6.24","Female Other",53,23,16,6,2
"10.6.24","Female White",52,24,17,6,2
"10.6.24","Male Asian",22,24,30,18,6
"10.6.24","Male Black",17,21,31,22,8
"10.6.24","Male Mixed",29,25,27,14,4
"10.6.24","Male Other",48,25,18,7,2
"10.6.24","Male White",41,26,22,9,2
"10.6.24","Female Brexit Party",62,21,12,4,1
"10.6.24","Female Conservatives",50,24,18,7,2
"10.6.24","Female Greens",50,24,17,7,2
"10.6.24","Female Labour",45,25,20,8,2
"10.6.24","Female Liberal Democrats",44,25,20,9,2
"10.6.24","Female Other",65,19,11,4,1
"10.6.24","Female SNP",55,23,15,6,1
"10.6.24","Male Brexit Party",49,24,18,7,2
"10.6.24","Male Conservatives",38,25,23,11,3
"10.6.24","Male Greens",39,26,23,10,3
"10.6.24","Male Labour",36,26,24,11,3
"10.6.24","Male Liberal Democrats",34,25,25,12,4
"10.6.24","Male Other",52,23,16,6,2
"10.6.24","Male SNP",45,25,20,8,2
"10.6.24","18-24 Asian",19,23,32,20,6
"10.6.24","18-24 Black",11,16,32,29,12
"10.6.24","18-24 Mixed",19,23,32,20,6
"10.6.24","18-24 Other",34,27,25,11,3
"10.6.24","18-24 White",32,27,26,12,3
"10.6.24","25-49 Asian",23,24,30,17,5
"10.6.24","25-49 Black",13,18,32,26,10
"10.6.24","25-49 Mixed",23,24,30,17,5
"10.6.24","25-49 Other",39,27,23,9,3
"10.6.24","25-49 White",37,27,24,10,3
"10.6.24","50-64 Asian",33,27,25,11,3
"10.6.24","50-64 Black",20,23,32,19,6
"10.6.24","50-64 Mixed",34,27,25,11,3
"10.6.24","50-64 Other",52,25,16,6,1
"10.6.24","50-64 White",50,25,17,6,2
"10.6.24","65+ Asian",44,26,20,8,2
"10.6.24","65+ Black",26,25,29,15,4
"10.6.24","65+ Mixed",45,26,20,8,2
"10.6.24","65+ Other",60,22,13,4,1
"10.6.24","65+ White",61,21,12,4,1
"10.6.24","18-24 Brexit Party",33,26,26,12,4
"10.6.24","18-24 Conservatives",24,25,29,17,5
"10.6.24","18-24 Greens",31,26,26,13,4
"10.6.24","18-24 Labour",30,26,27,13,4
"10.6.24","18-24 Liberal Democrats",24,25,29,17,5
"10.6.24","18-24 Other",39,26,22,10,3
"10.6.24","18-24 SNP",37,26,23,10,3
"10.6.24","25-49 Brexit Party",40,26,22,9,3
"10.6.24","25-49 Conservatives",30,26,27,13,4
"10.6.24","25-49 Greens",37,26,23,10,3
"10.6.24","25-49 Labour",36,26,24,11,3
"10.6.24","25-49 Liberal Democrats",30,26,27,13,4
"10.6.24","25-49 Other",45,26,20,8,2
"10.6.24","25-49 SNP",44,26,20,8,2
"10.6.24","50-64 Brexit Party",56,23,14,5,1
"10.6.24","50-64 Conservatives",45,26,20,8,2
"10.6.24","50-64 Greens",52,24,16,6,1
"10.6.24","50-64 Labour",51,25,17,6,2
"10.6.24","50-64 Liberal Democrats",44,26,20,8,2
"10.6.24","50-64 Other",61,21,12,4,1
"10.6.24","50-64 SNP",60,22,13,4,1
"10.6.24","65+ Brexit Party",65,19,11,4,1
"10.6.24","65+ Conservatives",55,23,15,6,1
"10.6.24","65+ Greens",65,19,11,4,1
"10.6.24","65+ Labour",61,21,12,4,1
"10.6.24","65+ Liberal Democrats",54,23,15,6,1
"10.6.24","65+ Other",71,17,9,3,1
"10.6.24","65+ SNP",67,18,10,3,1
"10.6.24","Asian Brexit Party",35,26,25,11,3
"10.6.24","Asian Conservatives",26,24,29,16,5
"10.6.24","Asian Greens",28,25,28,14,4
"10.6.24","Asian Labour",26,25,29,15,5
"10.6.24","Asian Liberal Democrats",23,24,30,18,6
"10.6.24","Asian Other",38,26,23,10,3
"10.6.24","Asian SNP",33,26,25,12,3
"10.6.24","Black Brexit Party",27,25,28,15,5
"10.6.24","Black Conservatives",19,22,31,21,7
"10.6.24","Black Greens",19,22,31,21,7
"10.6.24","Black Labour",17,21,32,22,8
"10.6.24","Black Liberal Democrats",16,20,31,23,9
"10.6.24","Black Other",30,25,27,14,4
"10.6.24","Black SNP",24,24,30,17,6
"10.6.24","Mixed Brexit Party",45,25,20,8,2
"10.6.24","Mixed Conservatives",36,26,24,11,3
"10.6.24","Mixed Greens",35,25,25,12,4
"10.6.24","Mixed Labour",31,25,26,13,4
"10.6.24","Mixed Liberal Democrats",31,25,26,14,4
"10.6.24","Mixed Other",49,24,18,7,2
"10.6.24","Mixed SNP",40,25,22,10,3
"10.6.24","Other Brexit Party",61,21,12,4,1
"10.6.24","Other Conservatives",51,24,17,6,2
"10.6.24","Other Greens",50,24,17,6,2
"10.6.24","Other Labour",47,25,19,7,2
"10.6.24","Other Liberal Democrats",46,25,19,8,2
"10.6.24","Other Other",65,20,11,4,1
"10.6.24","Other SNP",57,22,14,5,1
"10.6.24","White Brexit Party",57,22,14,5,1
"10.6.24","White Conservatives",47,25,19,7,2
"10.6.24","White Greens",48,25,18,7,2
"10.6.24","White Labour",45,26,20,8,2
"10.6.24","White Liberal Democrats",42,26,21,9,2
"10.6.24","White Other",61,21,13,4,1
"10.6.24","White SNP",54,24,16,6,1
"24.6.24","National",42,26,21,10,2
"24.6.24","Female",48,25,18,7,2
"24.6.24","Male",35,27,24,12,3
"24.6.24","18-24",30,27,26,14,4
"24.6.24","25-49",31,27,25,13,3
"24.6.24","50-64",45,27,19,8,2
"24.6.24","65+",57,23,14,5,1
"24.6.24","Asian",25,26,29,16,4
"24.6.24","Black",17,22,31,23,7
"24.6.24","Mixed",23,24,29,18,6
"24.6.24","Other",38,27,22,10,2
"24.6.24","White",46,26,19,8,2
"24.6.24","Brexit Party",50,24,17,7,2
"24.6.24","Conservatives",43,26,20,9,2
"24.6.24","Greens",45,26,19,8,2
"24.6.24","Labour",38,26,22,10,3
"24.6.24","Liberal Democrats",43,26,20,9,2
"24.6.24","Other",50,24,17,7,2
"24.6.24","SNP",43,26,20,9,2
"24.6.24","Female 18-24",36,28,23,10,3
"24.6.24","Female 25-49",36,28,23,10,3
"24.6.24","Female 50-64",52,25,15,6,1
"24.6.24","Female 65+",65,20,10,4,1
"24.6.24","Male 18-24",24,26,29,17,5
"24.6.24","Male 25-49",26,27,28,15,4
"24.6.24","Male 50-64",38,28,22,10,2
"24.6.24","Male 65+",49,25,17,7,2
"24.6.24","Female Asian",30,27,27,13,3
"24.6.24","Female Black",19,23,31,20,6
"24.6.24","Female Mixed",28,26,27,15,4
"24.6.24","Female Other",42,27,20,8,2
"24.6.24","Female White",53,25,15,6,1
"24.6.24","Male Asian",20,24,31,20,6
"24.6.24","Male Black",15,21,31,25,8
"24.6.24","Male Mixed",18,22,31,22,7
"24.6.24","Male Other",36,27,23,11,3
"24.6.24","Male White",39,27,22,9,2
"24.6.24","Female Brexit Party",61,21,12,4,1
"24.6.24","Female Conservatives",50,25,17,7,2
"24.6.24","Female Greens",53,24,16,6,1
"24.6.24","Female Labour",44,26,19,8,2
"24.6.24","Female Liberal Democrats",50,25,17,7,2
"24.6.24","Female Other",61,21,12,5,1
"24.6.24","Female SNP",49,25,17,7,2
"24.6.24","Male Brexit Party",45,26,19,8,2
"24.6.24","Male Conservatives",35,26,23,12,3
"24.6.24","Male Greens",37,27,23,10,3
"24.6.24","Male Labour",32,27,25,13,4
"24.6.24","Male Liberal Democrats",36,27,23,11,3
"24.6.24","Male Other",44,26,19,8,2
"24.6.24","Male SNP",36,27,23,11,3
"24.6.24","18-24 Asian",20,25,31,19,5
"24.6.24","18-24 Black",10,17,32,30,11
"24.6.24","18-24 Mixed",12,19,33,27,9
"24.6.24","18-24 Other",26,27,29,15,4
"24.6.24","18-24 White",35,28,24,10,3
"24.6.24","25-49 Asian",20,25,31,19,5
"24.6.24","25-49 Black",10,17,32,30,11
"24.6.24","25-49 Mixed",13,19,33,26,9
"24.6.24","25-49 Other",25,27,29,15,4
"24.6.24","25-49 White",35,28,24,10,3
"24.6.24","50-64 Asian",30,28,26,12,3
"24.6.24","50-64 Black",17,23,32,22,6
"24.6.24","50-64 Mixed",20,25,31,19,5
"24.6.24","50-64 Other",37,28,23,10,2
"24.6.24","50-64 White",48,27,17,6,1
"24.6.24","65+ Asian",45,27,19,7,2
"24.6.24","65+ Black",25,27,29,15,4
"24.6.24","65+ Mixed",32,28,25,12,3
"24.6.24","65+ Other",49,27,17,6,1
"24.6.24","65+ White",63,21,11,4,1
"24.6.24","18-24 Brexit Party",30,27,26,13,4
"24.6.24","18-24 Conservatives",25,26,28,16,5
"24.6.24","18-24 Greens",35,27,23,11,3
"24.6.24","18-24 Labour",31,27,25,13,4
"24.6.24","18-24 Liberal Democrats",31,27,26,13,4
"24.6.24","18-24 Other",36,27,23,11,3
"24.6.24","18-24 SNP",33,27,25,12,3
"24.6.24","25-49 Brexit Party",36,28,23,10,3
"24.6.24","25-49 Conservatives",28,27,27,14,4
"24.6.24","25-49 Greens",37,28,23,10,3
"24.6.24","25-49 Labour",32,27,25,12,3
"24.6.24","25-49 Liberal Democrats",32,27,25,12,3
"24.6.24","25-49 Other",38,28,22,10,2
"24.6.24","25-49 SNP",35,28,23,11,3
"24.6.24","50-64 Brexit Party",51,25,16,6,1
"24.6.24","50-64 Conservatives",42,27,20,8,2
"24.6.24","50-64 Greens",52,25,16,6,1
"24.6.24","50-64 Labour",47,26,18,7,2
"24.6.24","50-64 Liberal Democrats",47,26,18,7,2
"24.6.24","50-64 Other",51,25,16,6,1
"24.6.24","50-64 SNP",51,25,16,6,1
"24.6.24","65+ Brexit Party",64,20,11,4,1
"24.6.24","65+ Conservatives",55,23,14,6,1
"24.6.24","65+ Greens",67,19,10,3,1
"24.6.24","65+ Labour",59,22,13,5,1
"24.6.24","65+ Liberal Democrats",60,22,13,5,1
"24.6.24","65+ Other",67,19,10,3,1
"24.6.24","65+ SNP",61,21,12,4,1
"24.6.24","Asian Brexit Party",32,27,26,13,3
"24.6.24","Asian Conservatives",25,25,29,17,5
"24.6.24","Asian Greens",29,27,27,14,4
"24.6.24","Asian Labour",23,26,30,17,5
"24.6.24","Asian Liberal Democrats",26,26,29,16,4
"24.6.24","Asian Other",32,27,26,12,3
"24.6.24","Asian SNP",27,27,28,15,4
"24.6.24","Black Brexit Party",23,25,29,18,5
"24.6.24","Black Conservatives",17,22,31,22,7
"24.6.24","Black Greens",19,23,31,21,7
"24.6.24","Black Labour",15,20,32,25,8
"24.6.24","Black Liberal Democrats",18,22,31,22,7
"24.6.24","Black Other",23,25,29,18,5
"24.6.24","Black SNP",18,22,31,22,7
"24.6.24","Mixed Brexit Party",31,26,26,14,4
"24.6.24","Mixed Conservatives",24,25,28,17,5
"24.6.24","Mixed Greens",25,24,28,17,5
"24.6.24","Mixed Labour",19,23,30,21,7
"24.6.24","Mixed Liberal Democrats",24,24,29,18,5
"24.6.24","Mixed Other",31,26,25,14,4
"24.6.24","Mixed SNP",22,24,29,19,6
"24.6.24","Other Brexit Party",48,26,17,7,2
"24.6.24","Other Conservatives",39,27,22,10,2
"24.6.24","Other Greens",40,27,21,9,2
